<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.07.07	18:00:00	1.09486	1.09724	1.09444	1.09714	6116	0	7
2023.07.07	20:00:00	1.09714	1.09729	1.09653	1.09671	3467	0	7
2023.07.07	22:00:00	1.09670	1.09692	1.09628	1.09640	3126	0	7
2023.07.10	00:00:00	1.09588	1.09693	1.09558	1.09660	1144	0	7
2023.07.10	02:00:00	1.09660	1.09685	1.09567	1.09638	2460	0	7
2023.07.10	04:00:00	1.09639	1.09689	1.09562	1.09602	4180	0	7
2023.07.10	06:00:00	1.09602	1.09618	1.09522	1.09527	2931	0	7
2023.07.10	08:00:00	1.09527	1.09559	1.09447	1.09500	4375	0	7
2023.07.10	10:00:00	1.09500	1.09653	1.09480	1.09644	5267	0	7
2023.07.10	12:00:00	1.09644	1.09729	1.09542	1.09590	4774	0	7
2023.07.10	14:00:00	1.09590	1.09617	1.09431	1.09466	5930	0	7
2023.07.10	16:00:00	1.09467	1.09799	1.09467	1.09744	8715	0	7
2023.07.10	18:00:00	1.09745	1.09924	1.09744	1.09889	5525	0	7
2023.07.10	20:00:00	1.09889	1.09990	1.09871	1.09986	3759	0	7
2023.07.10	22:00:00	1.09986	1.10011	1.09960	1.10008	2300	0	7
2023.07.11	00:00:00	1.10008	1.10023	1.09938	1.10009	846	0	2
2023.07.11	02:00:00	1.10009	1.10084	1.10009	1.10063	2250	0	1
2023.07.11	04:00:00	1.10063	1.10197	1.10054	1.10185	3580	0	7
2023.07.11	06:00:00	1.10184	1.10198	1.10117	1.10194	2562	0	7
2023.07.11	08:00:00	1.10194	1.10267	1.10057	1.10211	5243	0	7
2023.07.11	10:00:00	1.10211	1.10226	1.10021	1.10026	6485	0	7
2023.07.11	12:00:00	1.10024	1.10123	1.09968	1.10056	5045	0	7
2023.07.11	14:00:00	1.10056	1.10060	1.09766	1.09815	6000	0	7
2023.07.11	16:00:00	1.09815	1.09933	1.09779	1.09896	7656	0	7
2023.07.11	18:00:00	1.09896	1.10028	1.09859	1.10021	4671	0	7
2023.07.11	20:00:00	1.10021	1.10088	1.09971	1.09988	2722	0	7
2023.07.11	22:00:00	1.09988	1.10085	1.09987	1.10079	2344	0	2
2023.07.12	00:00:00	1.10075	1.10118	1.09995	1.10117	720	0	7
2023.07.12	02:00:00	1.10117	1.10211	1.10108	1.10183	2345	0	1
2023.07.12	04:00:00	1.10183	1.10329	1.10181	1.10309	4153	0	7
2023.07.12	06:00:00	1.10309	1.10365	1.10262	1.10358	2621	0	7
2023.07.12	08:00:00	1.10358	1.10359	1.10202	1.10223	3781	0	7
2023.07.12	10:00:00	1.10224	1.10301	1.10212	1.10219	5015	0	7
2023.07.12	12:00:00	1.10216	1.10275	1.10180	1.10217	3907	0	7
2023.07.12	14:00:00	1.10217	1.10715	1.10133	1.10576	8979	0	7
2023.07.12	16:00:00	1.10579	1.11231	1.10561	1.11200	12545	0	7
2023.07.12	18:00:00	1.11199	1.11333	1.11103	1.11316	7614	0	7
2023.07.12	20:00:00	1.11316	1.11397	1.11242	1.11379	4731	0	7
2023.07.12	22:00:00	1.11379	1.11399	1.11287	1.11295	2774	0	7
2023.07.13	00:00:00	1.11238	1.11365	1.11238	1.11349	1661	0	7
2023.07.13	02:00:00	1.11348	1.11447	1.11337	1.11380	2683	0	7
2023.07.13	04:00:00	1.11380	1.11471	1.11361	1.11456	3612	0	7
2023.07.13	06:00:00	1.11456	1.11484	1.11403	1.11406	2672	0	7
2023.07.13	08:00:00	1.11406	1.11496	1.11296	1.11481	5115	0	7
2023.07.13	10:00:00	1.11481	1.11696	1.11358	1.11605	6861	0	7
2023.07.13	12:00:00	1.11605	1.11739	1.11547	1.11710	4764	0	7
2023.07.13	14:00:00	1.11710	1.11889	1.11612	1.11792	7557	0	7
2023.07.13	16:00:00	1.11793	1.11955	1.11759	1.11955	8716	0	7
2023.07.13	18:00:00	1.11954	1.12085	1.11855	1.12055	5659	0	7
2023.07.13	20:00:00	1.12055	1.12222	1.12019	1.12221	3859	0	7
2023.07.13	22:00:00	1.12220	1.12276	1.12189	1.12255	3137	0	7
2023.07.14	00:00:00	1.12091	1.12294	1.12056	1.12243	1529	0	2
2023.07.14	02:00:00	1.12242	1.12276	1.12130	1.12223	3187	0	7
2023.07.14	04:00:00	1.12223	1.12381	1.12218	1.12350	4912	0	7
2023.07.14	06:00:00	1.12350	1.12426	1.12323	1.12327	2642	0	7
2023.07.14	08:00:00	1.12327	1.12348	1.12052	1.12098	4790	0	7
2023.07.14	10:00:00	1.12098	1.12355	1.12038	1.12308	5291	0	7
2023.07.14	12:00:00	1.12308	1.12445	1.12150	1.12199	5095	0	7
2023.07.14	14:00:00	1.12200	1.12339	1.12099	1.12254	6305	0	7
2023.07.14	16:00:00	1.12254	1.12440	1.12150	1.12414	11279	0	7
2023.07.14	18:00:00	1.12413	1.12439	1.12325	1.12391	4325	0	7
2023.07.14	20:00:00	1.12391	1.12391	1.12261	1.12336	2774	0	7
2023.07.14	22:00:00	1.12336	1.12336	1.12220	1.12220	2439	0	7
2023.07.17	00:00:00	1.12273	1.12335	1.12203	1.12251	1355	0	2
2023.07.17	02:00:00	1.12253	1.12292	1.12227	1.12242	2233	0	7
2023.07.17	04:00:00	1.12242	1.12275	1.12143	1.12261	3603	0	7
2023.07.17	06:00:00	1.12261	1.12281	1.12219	1.12265	2300	0	7
2023.07.17	08:00:00	1.12265	1.12395	1.12216	1.12329	3582	0	7
2023.07.17	10:00:00	1.12332	1.12485	1.12291	1.12375	5131	0	7
2023.07.17	12:00:00	1.12375	1.12444	1.12304	1.12310	4419	0	7
2023.07.17	14:00:00	1.12309	1.12373	1.12204	1.12351	5929	0	7
2023.07.17	16:00:00	1.12351	1.12353	1.12029	1.12313	7055	0	7
2023.07.17	18:00:00	1.12316	1.12379	1.12253	1.12327	3680	0	7
2023.07.17	20:00:00	1.12327	1.12441	1.12317	1.12428	2541	0	7
2023.07.17	22:00:00	1.12428	1.12457	1.12311	1.12331	2344	0	7
2023.07.18	00:00:00	1.12328	1.12398	1.12309	1.12392	953	0	2
2023.07.18	02:00:00	1.12392	1.12461	1.12343	1.12414	1809	0	6
2023.07.18	04:00:00	1.12414	1.12556	1.12384	1.12473	3853	0	7
2023.07.18	06:00:00	1.12473	1.12558	1.12441	1.12513	1958	0	7
2023.07.18	08:00:00	1.12513	1.12635	1.12401	1.12558	3879	0	7
2023.07.18	10:00:00	1.12559	1.12753	1.12275	1.12366	7391	0	7
2023.07.18	12:00:00	1.12366	1.12597	1.12366	1.12571	3764	0	7
2023.07.18	14:00:00	1.12571	1.12699	1.12227	1.12393	7860	0	7
2023.07.18	16:00:00	1.12393	1.12456	1.12164	1.12364	12490	0	7
2023.07.18	18:00:00	1.12365	1.12452	1.12085	1.12142	5626	0	7
2023.07.18	20:00:00	1.12142	1.12307	1.12089	1.12286	3101	0	7
2023.07.18	22:00:00	1.12285	1.12312	1.12239	1.12279	2820	0	2
2023.07.19	00:00:00	1.12278	1.12323	1.12231	1.12312	1049	0	2
2023.07.19	02:00:00	1.12312	1.12324	1.12249	1.12291	2723	0	1
2023.07.19	04:00:00	1.12292	1.12309	1.12159	1.12212	4252	0	7
2023.07.19	06:00:00	1.12212	1.12264	1.12193	1.12212	2464	0	7
2023.07.19	08:00:00	1.12212	1.12352	1.11956	1.12126	6113	0	7
2023.07.19	10:00:00	1.12126	1.12368	1.12120	1.12321	7887	0	7
2023.07.19	12:00:00	1.12321	1.12397	1.12154	1.12155	5314	0	7
2023.07.19	14:00:00	1.12156	1.12236	1.12084	1.12168	6326	0	7
2023.07.19	16:00:00	1.12168	1.12241	1.11739	1.11903	9284	0	7
2023.07.19	18:00:00	1.11904	1.11990	1.11798	1.11917	5935	0	7
2023.07.19	20:00:00	1.11917	1.12017	1.11898	1.12014	3514	0	7
2023.07.19	22:00:00	1.12014	1.12047	1.11974	1.11974	2251	0	7
2023.07.20	00:00:00	1.11972	1.12035	1.11940	1.12032	1433	0	7
2023.07.20	02:00:00	1.12032	1.12198	1.12020	1.12179	2402	0	1
2023.07.20	04:00:00	1.12179	1.12287	1.12152	1.12251	4906	0	7
2023.07.20	06:00:00	1.12250	1.12270	1.12182	1.12209	2907	0	7
2023.07.20	08:00:00	1.12209	1.12229	1.12053	1.12104	4316	0	7
2023.07.20	10:00:00	1.12104	1.12206	1.11977	1.12081	6382	0	7
2023.07.20	12:00:00	1.12082	1.12164	1.12011	1.12037	4760	0	7
2023.07.20	14:00:00	1.12037	1.12123	1.11769	1.11824	7406	0	7
2023.07.20	16:00:00	1.11823	1.11884	1.11402	1.11465	9938	0	7
2023.07.20	18:00:00	1.11465	1.11522	1.11181	1.11237	5993	0	7
2023.07.20	20:00:00	1.11237	1.11343	1.11216	1.11259	3232	0	7
2023.07.20	22:00:00	1.11259	1.11331	1.11259	1.11292	2278	0	2
2023.07.21	00:00:00	1.11286	1.11364	1.11234	1.11346	1260	0	7
2023.07.21	02:00:00	1.11346	1.11378	1.11294	1.11371	2449	0	7
2023.07.21	04:00:00	1.11371	1.11414	1.11306	1.11391	3954	0	7
2023.07.21	06:00:00	1.11391	1.11403	1.11341	1.11391	1765	0	7
2023.07.21	08:00:00	1.11393	1.11446	1.11333	1.11426	3955	0	7
2023.07.21	10:00:00	1.11426	1.11444	1.11210	1.11279	7897	0	7
2023.07.21	12:00:00	1.11279	1.11317	1.11198	1.11251	5187	0	7
2023.07.21	14:00:00	1.11251	1.11340	1.11171	1.11279	5594	0	7
2023.07.21	16:00:00	1.11278	1.11377	1.11075	1.11131	7853	0	7
2023.07.21	18:00:00	1.11132	1.11256	1.11118	1.11232	4536	0	7
2023.07.21	20:00:00	1.11232	1.11299	1.11225	1.11244	2937	0	7
2023.07.21	22:00:00	1.11245	1.11287	1.11187	1.11256	2347	0	7
2023.07.24	00:00:00	1.11214	1.11320	1.11203	1.11283	1403	0	7
2023.07.24	02:00:00	1.11281	1.11325	1.11226	1.11294	2267	0	1
2023.07.24	04:00:00	1.11294	1.11308	1.11192	1.11260	3805	0	7
2023.07.24	06:00:00	1.11260	1.11287	1.11164	1.11197	2165	0	7
2023.07.24	08:00:00	1.11197	1.11408	1.11183	1.11354	3684	0	7
2023.07.24	10:00:00	1.11353	1.11466	1.10656	1.10705	9904	0	7
2023.07.24	12:00:00	1.10705	1.10931	1.10688	1.10913	6007	0	7
2023.07.24	14:00:00	1.10913	1.11086	1.10821	1.10875	6022	0	7
2023.07.24	16:00:00	1.10874	1.11038	1.10687	1.10788	9348	0	7
2023.07.24	18:00:00	1.10788	1.10837	1.10707	1.10811	5102	0	7
2023.07.24	20:00:00	1.10811	1.10842	1.10668	1.10703	3315	0	7
2023.07.24	22:00:00	1.10703	1.10719	1.10599	1.10640	2285	0	2
2023.07.25	00:00:00	1.10634	1.10681	1.10616	1.10622	1173	0	7
2023.07.25	02:00:00	1.10622	1.10697	1.10595	1.10669	2853	0	7
2023.07.25	04:00:00	1.10669	1.10811	1.10667	1.10802	4292	0	7
2023.07.25	06:00:00	1.10802	1.10804	1.10684	1.10699	2219	0	7
2023.07.25	08:00:00	1.10699	1.10865	1.10691	1.10795	4730	0	7
2023.07.25	10:00:00	1.10793	1.10843	1.10525	1.10644	6926	0	7
2023.07.25	12:00:00	1.10644	1.10673	1.10406	1.10446	3720	0	7
2023.07.25	14:00:00	1.10446	1.10530	1.10390	1.10483	5379	0	7
2023.07.25	16:00:00	1.10482	1.10492	1.10205	1.10441	8301	0	7
2023.07.25	18:00:00	1.10441	1.10544	1.10407	1.10419	4439	0	7
2023.07.25	20:00:00	1.10417	1.10454	1.10351	1.10448	2865	0	7
2023.07.25	22:00:00	1.10448	1.10554	1.10430	1.10481	2729	0	7
2023.07.26	00:00:00	1.10482	1.10570	1.10462	1.10509	1438	0	7
2023.07.26	02:00:00	1.10509	1.10527	1.10438	1.10454	2228	0	1
2023.07.26	04:00:00	1.10454	1.10461	1.10375	1.10454	3860	0	7
2023.07.26	06:00:00	1.10454	1.10528	1.10446	1.10477	2176	0	7
2023.07.26	08:00:00	1.10477	1.10708	1.10471	1.10632	3909	0	7
2023.07.26	10:00:00	1.10632	1.10772	1.10567	1.10751	6372	0	7
2023.07.26	12:00:00	1.10751	1.10858	1.10683	1.10818	4638	0	7
2023.07.26	14:00:00	1.10818	1.10835	1.10570	1.10678	5244	0	7
2023.07.26	16:00:00	1.10678	1.10730	1.10572	1.10632	8283	0	7
2023.07.26	18:00:00	1.10632	1.10819	1.10614	1.10715	4792	0	7
2023.07.26	20:00:00	1.10715	1.11047	1.10562	1.11036	10721	0	7
2023.07.26	22:00:00	1.11038	1.11062	1.10778	1.10854	7463	0	7
2023.07.27	00:00:00	1.10853	1.10890	1.10738	1.10845	1281	0	7
2023.07.27	02:00:00	1.10845	1.10869	1.10770	1.10861	2135	0	6
2023.07.27	04:00:00	1.10861	1.11176	1.10861	1.10989	3990	0	7
2023.07.27	06:00:00	1.10989	1.11075	1.10957	1.10957	2694	0	7
2023.07.27	08:00:00	1.10957	1.11000	1.10877	1.10997	4480	0	7
2023.07.27	10:00:00	1.10996	1.11391	1.10980	1.11388	6925	0	7
2023.07.27	12:00:00	1.11388	1.11492	1.11264	1.11369	5721	0	7
2023.07.27	14:00:00	1.11371	1.11408	1.10473	1.10590	10373	0	7
2023.07.27	16:00:00	1.10589	1.10651	1.09836	1.09916	14799	0	7
2023.07.27	18:00:00	1.09916	1.10029	1.09855	1.09898	6265	0	7
2023.07.27	20:00:00	1.09901	1.10103	1.09714	1.09729	9107	0	7
2023.07.27	22:00:00	1.09729	1.09771	1.09656	1.09762	4110	0	7
2023.07.28	00:00:00	1.09758	1.09832	1.09737	1.09825	1056	0	6
2023.07.28	02:00:00	1.09825	1.09829	1.09758	1.09800	3121	0	1
2023.07.28	04:00:00	1.09800	1.09856	1.09733	1.09827	4352	0	7
2023.07.28	06:00:00	1.09825	1.09878	1.09591	1.09724	9329	0	7
2023.07.28	08:00:00	1.09725	1.09910	1.09482	1.09709	8654	0	7
2023.07.28	10:00:00	1.09771	1.09875	1.09432	1.09594	9052	0	7
2023.07.28	12:00:00	1.09594	1.09962	1.09562	1.09932	5691	0	7
2023.07.28	14:00:00	1.09932	1.10328	1.09917	1.10089	9226	0	7
2023.07.28	16:00:00	1.10089	1.10473	1.09926	1.10353	11402	0	7
2023.07.28	18:00:00	1.10353	1.10426	1.10218	1.10252	6401	0	7
2023.07.28	20:00:00	1.10251	1.10295	1.10147	1.10230	4090	0	7
2023.07.28	22:00:00	1.10229	1.10263	1.10120	1.10128	3321	0	7
2023.07.31	00:00:00	1.10276	1.10293	1.10096	1.10267	1427	0	7
2023.07.31	02:00:00	1.10267	1.10280	1.10191	1.10219	2513	0	1
2023.07.31	04:00:00	1.10217	1.10261	1.10086	1.10151	4859	0	7
2023.07.31	06:00:00	1.10151	1.10179	1.10054	1.10056	2355	0	7
2023.07.31	08:00:00	1.10056	1.10171	1.10050	1.10106	4416	0	7
2023.07.31	10:00:00	1.10106	1.10355	1.10106	1.10338	7167	0	7
2023.07.31	12:00:00	1.10340	1.10399	1.10254	1.10362	4933	0	7
2023.07.31	14:00:00	1.10363	1.10383	1.10186	1.10277	5474	0	7
2023.07.31	16:00:00	1.10277	1.10454	1.10142	1.10248	8950	0	7
2023.07.31	18:00:00	1.10247	1.10293	1.10034	1.10067	5076	0	7
2023.07.31	20:00:00	1.10066	1.10110	1.09973	1.09982	3083	0	7
2023.07.31	22:00:00	1.09983	1.10004	1.09931	1.09965	2443	0	7
2023.08.01	00:00:00	1.09962	1.10027	1.09914	1.10006	931	0	7
2023.08.01	02:00:00	1.10008	1.10012	1.09880	1.09885	1795	0	1
2023.08.01	04:00:00	1.09884	1.09904	1.09800	1.09846	3062	0	7
2023.08.01	06:00:00	1.09846	1.09906	1.09816	1.09896	2142	0	7
2023.08.01	08:00:00	1.09897	1.09998	1.09863	1.09942	3619	0	7
2023.08.01	10:00:00	1.09942	1.09944	1.09697	1.09743	6617	0	7
2023.08.01	12:00:00	1.09743	1.09841	1.09656	1.09818	4394	0	7
2023.08.01	14:00:00	1.09819	1.09819	1.09520	1.09560	5811	0	7
2023.08.01	16:00:00	1.09560	1.09882	1.09557	1.09780	9875	0	7
2023.08.01	18:00:00	1.09782	1.09845	1.09603	1.09717	4525	0	7
2023.08.01	20:00:00	1.09716	1.09760	1.09622	1.09735	2918	0	7
2023.08.01	22:00:00	1.09732	1.09850	1.09730	1.09840	2119	0	7
2023.08.02	00:00:00	1.09839	1.10194	1.09756	1.10090	3079	0	7
2023.08.02	02:00:00	1.10090	1.10165	1.09923	1.09959	3230	0	7
2023.08.02	04:00:00	1.09958	1.10067	1.09799	1.09840	4166	0	7
2023.08.02	06:00:00	1.09840	1.09890	1.09800	1.09889	3044	0	7
2023.08.02	08:00:00	1.09889	1.10006	1.09810	1.09893	4683	0	7
2023.08.02	10:00:00	1.09893	1.09966	1.09755	1.09841	8344	0	7
2023.08.02	12:00:00	1.09839	1.09846	1.09680	1.09785	5202	0	7
2023.08.02	14:00:00	1.09785	1.09869	1.09572	1.09596	7905	0	7
2023.08.02	16:00:00	1.09596	1.09676	1.09177	1.09269	9390	0	7
2023.08.02	18:00:00	1.09267	1.09524	1.09228	1.09502	6022	0	7
2023.08.02	20:00:00	1.09502	1.09574	1.09406	1.09426	3231	0	7
2023.08.02	22:00:00	1.09426	1.09453	1.09345	1.09376	2556	0	7
2023.08.03	00:00:00	1.09369	1.09442	1.09346	1.09441	1465	0	7
2023.08.03	02:00:00	1.09441	1.09452	1.09367	1.09396	2061	0	1
2023.08.03	04:00:00	1.09396	1.09488	1.09341	1.09347	2914	0	7
2023.08.03	06:00:00	1.09347	1.09356	1.09221	1.09229	2584	0	7
2023.08.03	08:00:00	1.09229	1.09429	1.09188	1.09212	5368	0	7
2023.08.03	10:00:00	1.09214	1.09274	1.09119	1.09244	8154	0	7
2023.08.03	12:00:00	1.09244	1.09379	1.09213	1.09339	5576	0	7
2023.08.03	14:00:00	1.09339	1.09558	1.09214	1.09376	10711	0	7
2023.08.03	16:00:00	1.09371	1.09475	1.09153	1.09314	11178	0	7
2023.08.03	18:00:00	1.09315	1.09625	1.09297	1.09548	5983	0	7
2023.08.03	20:00:00	1.09548	1.09567	1.09421	1.09429	3224	0	7
2023.08.03	22:00:00	1.09429	1.09498	1.09381	1.09484	2082	0	7
2023.08.04	00:00:00	1.09488	1.09518	1.09293	1.09514	1304	0	7
2023.08.04	02:00:00	1.09514	1.09551	1.09462	1.09551	1748	0	1
2023.08.04	04:00:00	1.09551	1.09612	1.09522	1.09552	4067	0	7
2023.08.04	06:00:00	1.09552	1.09599	1.09490	1.09499	2732	0	7
2023.08.04	08:00:00	1.09499	1.09580	1.09458	1.09477	4416	0	7
2023.08.04	10:00:00	1.09477	1.09539	1.09374	1.09399	5434	0	7
2023.08.04	12:00:00	1.09398	1.09484	1.09347	1.09434	3925	0	7
2023.08.04	14:00:00	1.09441	1.09974	1.09346	1.09894	9279	0	7
2023.08.04	16:00:00	1.09883	1.10295	1.09859	1.10230	12847	0	7
2023.08.04	18:00:00	1.10230	1.10415	1.10180	1.10336	5415	0	7
2023.08.04	20:00:00	1.10336	1.10387	1.10082	1.10088	3776	0	7
2023.08.04	22:00:00	1.10089	1.10112	1.10006	1.10006	2605	0	7
2023.08.07	00:00:00	1.10109	1.10160	1.10022	1.10051	1995	0	7
2023.08.07	02:00:00	1.10050	1.10114	1.10007	1.10096	2376	0	6
2023.08.07	04:00:00	1.10092	1.10096	1.09949	1.10000	3429	0	7
2023.08.07	06:00:00	1.10001	1.10018	1.09914	1.09962	1833	0	7
2023.08.07	08:00:00	1.09962	1.09971	1.09705	1.09800	4138	0	7
2023.08.07	10:00:00	1.09800	1.09943	1.09731	1.09744	5411	0	7
2023.08.07	12:00:00	1.09742	1.09770	1.09651	1.09727	4151	0	7
2023.08.07	14:00:00	1.09728	1.09958	1.09712	1.09952	4906	0	7
2023.08.07	16:00:00	1.09953	1.10114	1.09854	1.10014	7380	0	7
2023.08.07	18:00:00	1.10013	1.10059	1.09918	1.10003	4522	0	7
2023.08.07	20:00:00	1.10003	1.10097	1.09951	1.10063	2935	0	7
2023.08.07	22:00:00	1.10064	1.10077	1.09987	1.10018	2203	0	7
2023.08.08	00:00:00	1.10018	1.10050	1.09996	1.10015	667	0	2
2023.08.08	02:00:00	1.10015	1.10052	1.09893	1.09915	2311	0	1
2023.08.08	04:00:00	1.09915	1.09915	1.09764	1.09880	4026	0	7
2023.08.08	06:00:00	1.09880	1.09922	1.09797	1.09917	2286	0	7
2023.08.08	08:00:00	1.09917	1.10106	1.09895	1.09972	4769	0	7
2023.08.08	10:00:00	1.09973	1.09979	1.09734	1.09849	6426	0	7
2023.08.08	12:00:00	1.09849	1.09860	1.09516	1.09533	5573	0	7
2023.08.08	14:00:00	1.09534	1.09566	1.09342	1.09426	8178	0	7
2023.08.08	16:00:00	1.09427	1.09556	1.09289	1.09453	8270	0	7
2023.08.08	18:00:00	1.09454	1.09573	1.09411	1.09479	4290	0	7
2023.08.08	20:00:00	1.09479	1.09607	1.09476	1.09591	3574	0	7
2023.08.08	22:00:00	1.09591	1.09617	1.09528	1.09558	2193	0	2
2023.08.09	00:00:00	1.09554	1.09566	1.09481	1.09514	1056	0	2
2023.08.09	02:00:00	1.09514	1.09648	1.09514	1.09574	2033	0	6
2023.08.09	04:00:00	1.09574	1.09694	1.09548	1.09681	3294	0	7
2023.08.09	06:00:00	1.09681	1.09704	1.09630	1.09664	1592	0	7
2023.08.09	08:00:00	1.09664	1.09792	1.09664	1.09725	4234	0	7
2023.08.09	10:00:00	1.09725	1.09883	1.09703	1.09834	5376	0	7
2023.08.09	12:00:00	1.09834	1.09868	1.09742	1.09759	4111	0	7
2023.08.09	14:00:00	1.09759	1.09815	1.09618	1.09812	5524	0	7
2023.08.09	16:00:00	1.09812	1.09950	1.09713	1.09827	7637	0	7
2023.08.09	18:00:00	1.09826	1.09876	1.09730	1.09780	4865	0	7
2023.08.09	20:00:00	1.09779	1.09912	1.09745	1.09748	3268	0	7
2023.08.09	22:00:00	1.09748	1.09818	1.09710	1.09733	2131	0	2
2023.08.10	00:00:00	1.09737	1.09784	1.09651	1.09766	1117	0	2
2023.08.10	02:00:00	1.09766	1.09774	1.09669	1.09705	1684	0	1
2023.08.10	04:00:00	1.09705	1.09804	1.09673	1.09786	3016	0	1
2023.08.10	06:00:00	1.09786	1.09878	1.09776	1.09789	2339	0	7
2023.08.10	08:00:00	1.09789	1.09986	1.09783	1.09940	3633	0	7
2023.08.10	10:00:00	1.09938	1.10259	1.09926	1.10182	7120	0	7
2023.08.10	12:00:00	1.10181	1.10275	1.10157	1.10274	3624	0	7
2023.08.10	14:00:00	1.10274	1.10646	1.10106	1.10416	8822	0	7
2023.08.10	16:00:00	1.10416	1.10454	1.10073	1.10184	13050	0	7
2023.08.10	18:00:00	1.10184	1.10217	1.10084	1.10130	6577	0	7
2023.08.10	20:00:00	1.10130	1.10138	1.09758	1.09904	6978	0	7
2023.08.10	22:00:00	1.09905	1.09909	1.09773	1.09804	3527	0	7
2023.08.11	00:00:00	1.09804	1.09841	1.09770	1.09824	1344	0	2
2023.08.11	02:00:00	1.09826	1.09887	1.09794	1.09875	1544	0	1
2023.08.11	04:00:00	1.09875	1.09974	1.09854	1.09883	2439	0	1
2023.08.11	06:00:00	1.09883	1.09912	1.09835	1.09848	2010	0	7
2023.08.11	08:00:00	1.09848	1.10018	1.09836	1.09907	3978	0	7
2023.08.11	10:00:00	1.09906	1.10028	1.09872	1.09990	5187	0	7
2023.08.11	12:00:00	1.09990	1.10001	1.09759	1.09928	4332	0	7
2023.08.11	14:00:00	1.09927	1.10045	1.09655	1.09678	8053	0	7
2023.08.11	16:00:00	1.09675	1.09833	1.09546	1.09718	11616	0	7
2023.08.11	18:00:00	1.09719	1.09752	1.09452	1.09461	4978	0	7
2023.08.11	20:00:00	1.09461	1.09552	1.09426	1.09505	3219	0	7
2023.08.11	22:00:00	1.09505	1.09507	1.09429	1.09440	2662	0	7
2023.08.14	00:00:00	1.09481	1.09520	1.09396	1.09422	1307	0	2
2023.08.14	02:00:00	1.09421	1.09464	1.09358	1.09368	2728	0	1
2023.08.14	04:00:00	1.09367	1.09404	1.09296	1.09303	3274	0	7
2023.08.14	06:00:00	1.09303	1.09355	1.09289	1.09353	2169	0	7
2023.08.14	08:00:00	1.09355	1.09402	1.09258	1.09318	3892	0	7
2023.08.14	10:00:00	1.09318	1.09599	1.09294	1.09458	7131	0	7
2023.08.14	12:00:00	1.09459	1.09527	1.09415	1.09449	5052	0	7
2023.08.14	14:00:00	1.09446	1.09456	1.09018	1.09053	5888	0	7
2023.08.14	16:00:00	1.09053	1.09089	1.08744	1.09029	10014	0	7
2023.08.14	18:00:00	1.09029	1.09356	1.09018	1.09280	6531	0	7
2023.08.14	20:00:00	1.09280	1.09308	1.09034	1.09042	3535	0	7
2023.08.14	22:00:00	1.09042	1.09126	1.09024	1.09050	2741	0	2
2023.08.15	00:00:00	1.09050	1.09089	1.09023	1.09071	1275	0	6
2023.08.15	02:00:00	1.09068	1.09090	1.09012	1.09070	2277	0	1
2023.08.15	04:00:00	1.09070	1.09172	1.09001	1.09093	4990	0	1
2023.08.15	06:00:00	1.09093	1.09172	1.09091	1.09099	2411	0	7
2023.08.15	08:00:00	1.09098	1.09260	1.09059	1.09232	4864	0	7
2023.08.15	10:00:00	1.09230	1.09340	1.09151	1.09276	8239	0	7
2023.08.15	12:00:00	1.09277	1.09445	1.09210	1.09345	6392	0	7
2023.08.15	14:00:00	1.09345	1.09357	1.08966	1.09216	8809	0	7
2023.08.15	16:00:00	1.09216	1.09519	1.09166	1.09407	12658	0	7
2023.08.15	18:00:00	1.09406	1.09442	1.09145	1.09174	6264	0	7
2023.08.15	20:00:00	1.09174	1.09207	1.09032	1.09039	3928	0	7
2023.08.15	22:00:00	1.09039	1.09060	1.08987	1.09020	3005	0	7
2023.08.16	00:00:00	1.09014	1.09058	1.08952	1.09027	985	0	7
2023.08.16	02:00:00	1.09027	1.09049	1.08989	1.09027	1695	0	1
2023.08.16	04:00:00	1.09026	1.09115	1.08986	1.09041	4019	0	7
2023.08.16	06:00:00	1.09041	1.09131	1.09036	1.09129	2224	0	7
2023.08.16	08:00:00	1.09130	1.09269	1.09104	1.09188	5178	0	7
2023.08.16	10:00:00	1.09188	1.09342	1.09163	1.09278	6087	0	7
2023.08.16	12:00:00	1.09278	1.09322	1.09156	1.09178	4932	0	7
2023.08.16	14:00:00	1.09179	1.09191	1.09020	1.09021	6878	0	7
2023.08.16	16:00:00	1.09020	1.09230	1.08958	1.09064	11337	0	7
2023.08.16	18:00:00	1.09064	1.09121	1.08859	1.08864	6443	0	7
2023.08.16	20:00:00	1.08864	1.08998	1.08771	1.08803	6372	0	7
2023.08.16	22:00:00	1.08804	1.08805	1.08712	1.08788	4403	0	7
2023.08.17	00:00:00	1.08786	1.08845	1.08683	1.08790	908	0	6
2023.08.17	02:00:00	1.08790	1.08794	1.08660	1.08691	2824	0	7
2023.08.17	04:00:00	1.08692	1.08703	1.08614	1.08657	4651	0	7
2023.08.17	06:00:00	1.08657	1.08687	1.08624	1.08681	2948	0	7
2023.08.17	08:00:00	1.08681	1.08863	1.08624	1.08831	4246	0	7
2023.08.17	10:00:00	1.08829	1.08851	1.08691	1.08726	6512	0	7
2023.08.17	12:00:00	1.08724	1.08872	1.08634	1.08833	6208	0	7
2023.08.17	14:00:00	1.08832	1.09177	1.08809	1.09059	8313	0	7
2023.08.17	16:00:00	1.09058	1.09174	1.08841	1.08891	10654	0	7
