Gmt time,Open,High,Low,Close,Volume
17.06.2019 00:00:00.000,1.12155,1.12470,1.12037,1.12242,244337.5156
18.06.2019 00:00:00.000,1.12244,1.12428,1.11813,1.11978,389081
19.06.2019 00:00:00.000,1.11978,1.12542,1.11871,1.12357,323580.7813
20.06.2019 00:00:00.000,1.12357,1.13173,1.12351,1.12943,428182.5
21.06.2019 00:00:00.000,1.12943,1.13777,1.12830,1.13679,407208.4375
23.06.2019 00:00:00.000,1.13695,1.13852,1.13662,1.13850,12484.9102
24.06.2019 00:00:00.000,1.13850,1.14039,1.13725,1.13991,295616.5938
25.06.2019 00:00:00.000,1.13993,1.14119,1.13442,1.13681,392497.9063
26.06.2019 00:00:00.000,1.13680,1.13913,1.13474,1.13735,341519.75
27.06.2019 00:00:00.000,1.13734,1.13814,1.13477,1.13711,305256.375
28.06.2019 00:00:00.000,1.13711,1.13933,1.13506,1.13681,276363.5625
30.06.2019 00:00:00.000,1.13595,1.13710,1.13581,1.13601,12054.4902
01.07.2019 00:00:00.000,1.13601,1.13640,1.12801,1.12868,303828.375
02.07.2019 00:00:00.000,1.12868,1.13215,1.12751,1.12904,265697.2813
03.07.2019 00:00:00.000,1.12904,1.13123,1.12686,1.12873,261437.4688
04.07.2019 00:00:00.000,1.12873,1.12951,1.12731,1.12853,139704.7031
05.07.2019 00:00:00.000,1.12853,1.12860,1.12073,1.12235,258051.9063
07.07.2019 00:00:00.000,1.12215,1.12291,1.12215,1.12267,8220.1797
08.07.2019 00:00:00.000,1.12267,1.12344,1.12069,1.12151,213395.125
09.07.2019 00:00:00.000,1.12150,1.12187,1.11933,1.12043,215624.125
10.07.2019 00:00:00.000,1.12043,1.12643,1.12018,1.12583,278478.6563
11.07.2019 00:00:00.000,1.12585,1.12857,1.12451,1.12498,283354.6563
12.07.2019 00:00:00.000,1.12498,1.12748,1.12381,1.12698,253368.7969
14.07.2019 00:00:00.000,1.12666,1.12744,1.12626,1.12710,7055.79
15.07.2019 00:00:00.000,1.12711,1.12838,1.12532,1.12597,213580.3438
16.07.2019 00:00:00.000,1.12598,1.12634,1.12018,1.12116,259555.0156
17.07.2019 00:00:00.000,1.12117,1.12335,1.11997,1.12273,224769.2344
18.07.2019 00:00:00.000,1.12273,1.12820,1.12051,1.12610,316722.3438
19.07.2019 00:00:00.000,1.12608,1.12683,1.12033,1.12192,282446.4063
