Local time,Open,High,Low,Close,Volume
04.08.2020 09:30:00.000 GMT+0530,1.17676,1.18026,1.17639,1.17865,42338.1997
04.08.2020 13:30:00.000 GMT+0530,1.17865,1.18059,1.17543,1.17609,85786.92970000001
04.08.2020 17:30:00.000 GMT+0530,1.17609,1.17736,1.17211,1.17652,134794.959
04.08.2020 21:30:00.000 GMT+0530,1.17652,1.18030,1.17644,1.18026,129489.2714
05.08.2020 01:30:00.000 GMT+0530,1.18027,1.18148,1.17929,1.18136,35214.3003
05.08.2020 05:30:00.000 GMT+0530,1.18135,1.18214,1.18009,1.18151,87975.89839999999
05.08.2020 09:30:00.000 GMT+0530,1.18152,1.18299,1.17992,1.18202,141192.10259999998
05.08.2020 13:30:00.000 GMT+0530,1.18202,1.18616,1.18067,1.18549,277406.17579999997
05.08.2020 17:30:00.000 GMT+0530,1.18550,1.19048,1.18475,1.18967,337627.6484
05.08.2020 21:30:00.000 GMT+0530,1.18967,1.18982,1.18544,1.18591,159969.3985
06.08.2020 01:30:00.000 GMT+0530,1.18591,1.18759,1.18556,1.18720,35747.2141
06.08.2020 05:30:00.000 GMT+0530,1.18721,1.18859,1.18627,1.18725,144910.8516
06.08.2020 09:30:00.000 GMT+0530,1.18725,1.19160,1.18381,1.18424,325818.3672
06.08.2020 13:30:00.000 GMT+0530,1.18424,1.18703,1.18320,1.18472,362162.82039999997
06.08.2020 17:30:00.000 GMT+0530,1.18473,1.18664,1.18179,1.18542,384189.05470000004
06.08.2020 21:30:00.000 GMT+0530,1.18545,1.18935,1.18542,1.18746,56776.7197
07.08.2020 01:30:00.000 GMT+0530,1.18747,1.18828,1.18706,1.18752,6399.07
07.08.2020 05:30:00.000 GMT+0530,1.18753,1.18818,1.18230,1.18261,90218.2481
07.08.2020 09:30:00.000 GMT+0530,1.18264,1.18506,1.18195,1.18404,62806.71919999999
07.08.2020 13:30:00.000 GMT+0530,1.18403,1.18403,1.18092,1.18177,72144
07.08.2020 17:30:00.000 GMT+0530,1.18176,1.18455,1.17551,1.17751,167379.6641
07.08.2020 21:30:00.000 GMT+0530,1.17751,1.17887,1.17664,1.17886,35783.4111
08.08.2020 01:30:00.000 GMT+0530,1.17884,1.17887,1.17840,1.17862,2024.38
10.08.2020 01:30:00.000 GMT+0530,1.17886,1.17896,1.17732,1.17810,7007.4501
10.08.2020 05:30:00.000 GMT+0530,1.17810,1.17982,1.17810,1.17950,21304.600300000002
10.08.2020 09:30:00.000 GMT+0530,1.17950,1.18006,1.17595,1.17660,31544.03
10.08.2020 13:30:00.000 GMT+0530,1.17660,1.17756,1.17406,1.17535,72994.7705
10.08.2020 17:30:00.000 GMT+0530,1.17537,1.17917,1.17510,1.17557,124176.8906
10.08.2020 21:30:00.000 GMT+0530,1.17557,1.17590,1.17361,1.17436,41746.3697
11.08.2020 01:30:00.000 GMT+0530,1.17435,1.17448,1.17357,1.17360,7304.38
11.08.2020 05:30:00.000 GMT+0530,1.17360,1.17503,1.17219,1.17486,28410.4407
11.08.2020 09:30:00.000 GMT+0530,1.17486,1.17564,1.17229,1.17458,50336.9387
11.08.2020 13:30:00.000 GMT+0530,1.17459,1.18080,1.17446,1.17802,91180.419
11.08.2020 17:30:00.000 GMT+0530,1.17806,1.18070,1.17568,1.17630,292612.61720000004
11.08.2020 21:30:00.000 GMT+0530,1.17632,1.17753,1.17281,1.17357,117000.0381
12.08.2020 01:30:00.000 GMT+0530,1.17355,1.17456,1.17290,1.17347,8330.6662
12.08.2020 05:30:00.000 GMT+0530,1.17348,1.17428,1.17159,1.17211,109816.67090000001
12.08.2020 09:30:00.000 GMT+0530,1.17211,1.17501,1.17110,1.17484,56140.1907
12.08.2020 13:30:00.000 GMT+0530,1.17485,1.17790,1.17411,1.17665,64645.1298
12.08.2020 17:30:00.000 GMT+0530,1.17667,1.18170,1.17614,1.17953,351896.9883
12.08.2020 21:30:00.000 GMT+0530,1.17953,1.18001,1.17826,1.17870,36728.3902
13.08.2020 01:30:00.000 GMT+0530,1.17869,1.17961,1.17796,1.17939,6099.8351
13.08.2020 05:30:00.000 GMT+0530,1.17939,1.18171,1.17937,1.18074,56987.36009999999
13.08.2020 09:30:00.000 GMT+0530,1.18075,1.18379,1.18004,1.18273,88145.2898
13.08.2020 13:30:00.000 GMT+0530,1.18275,1.18532,1.18154,1.18367,89784.959
13.08.2020 17:30:00.000 GMT+0530,1.18366,1.18641,1.18131,1.18178,160558.0215
13.08.2020 21:30:00.000 GMT+0530,1.18177,1.18218,1.17934,1.18080,50884.018
14.08.2020 01:30:00.000 GMT+0530,1.18082,1.18207,1.18075,1.18155,6692.9551
14.08.2020 05:30:00.000 GMT+0530,1.18153,1.18159,1.18015,1.18103,23681.089799999998
14.08.2020 09:30:00.000 GMT+0530,1.18104,1.18266,1.17906,1.18012,42974.1589
14.08.2020 13:30:00.000 GMT+0530,1.18014,1.18180,1.17817,1.18082,78593.4102
14.08.2020 17:30:00.000 GMT+0530,1.18083,1.18375,1.18064,1.18325,136632.4697
14.08.2020 21:30:00.000 GMT+0530,1.18325,1.18503,1.18293,1.18359,45285.5884
15.08.2020 01:30:00.000 GMT+0530,1.18358,1.18430,1.18357,1.18414,2476.22
17.08.2020 01:30:00.000 GMT+0530,1.18389,1.18528,1.18324,1.18518,3805.8504
17.08.2020 05:30:00.000 GMT+0530,1.18518,1.18675,1.18412,1.18599,13162.3099
17.08.2020 09:30:00.000 GMT+0530,1.18599,1.18678,1.18437,1.18530,52742.5493
17.08.2020 13:30:00.000 GMT+0530,1.18531,1.18575,1.18286,1.18562,101440.1593
17.08.2020 17:30:00.000 GMT+0530,1.18562,1.18809,1.18485,1.18686,98338.8701
17.08.2020 21:30:00.000 GMT+0530,1.18687,1.18721,1.18568,1.18710,30381.1997
18.08.2020 01:30:00.000 GMT+0530,1.18715,1.18759,1.18658,1.18745,6826.06
18.08.2020 05:30:00.000 GMT+0530,1.18745,1.18965,1.18742,1.18857,28798.46
18.08.2020 09:30:00.000 GMT+0530,1.18858,1.19057,1.18824,1.18931,60177.81050000001
18.08.2020 13:30:00.000 GMT+0530,1.18930,1.19151,1.18859,1.19064,76503.4297
18.08.2020 17:30:00.000 GMT+0530,1.19065,1.19656,1.19039,1.19278,102958.002
18.08.2020 21:30:00.000 GMT+0530,1.19278,1.19386,1.19219,1.19330,48303.279200000004
19.08.2020 01:30:00.000 GMT+0530,1.19331,1.19509,1.19277,1.19464,9927.8449
19.08.2020 05:30:00.000 GMT+0530,1.19463,1.19526,1.19277,1.19296,29071.1305
19.08.2020 09:30:00.000 GMT+0530,1.19296,1.19474,1.19221,1.19372,70414.8574
19.08.2020 13:30:00.000 GMT+0530,1.19372,1.19507,1.19254,1.19345,60422.5195
19.08.2020 17:30:00.000 GMT+0530,1.19346,1.19486,1.18903,1.18979,155408.5566
19.08.2020 21:30:00.000 GMT+0530,1.18979,1.18980,1.18302,1.18456,203431.876
20.08.2020 01:30:00.000 GMT+0530,1.18455,1.18530,1.18365,1.18437,11588.5224
20.08.2020 05:30:00.000 GMT+0530,1.18440,1.18533,1.18312,1.18472,32986.199700000005
20.08.2020 09:30:00.000 GMT+0530,1.18471,1.18686,1.18326,1.18527,45391.6193
20.08.2020 13:30:00.000 GMT+0530,1.18527,1.18561,1.18120,1.18495,87685.7705
20.08.2020 17:30:00.000 GMT+0530,1.18493,1.18617,1.18019,1.18593,205578.7383
20.08.2020 21:30:00.000 GMT+0530,1.18598,1.18653,1.18487,1.18615,47543.1308
21.08.2020 01:30:00.000 GMT+0530,1.18615,1.18711,1.18548,1.18695,6984.0784
21.08.2020 05:30:00.000 GMT+0530,1.18694,1.18767,1.18628,1.18731,32185.2403
21.08.2020 09:30:00.000 GMT+0530,1.18731,1.18828,1.18326,1.18405,95333.80249999999
21.08.2020 13:30:00.000 GMT+0530,1.18405,1.18405,1.17720,1.17745,119361.2325
21.08.2020 17:30:00.000 GMT+0530,1.17744,1.17897,1.17541,1.17741,78444.6113
21.08.2020 21:30:00.000 GMT+0530,1.17742,1.17953,1.17616,1.17942,54363.0089
22.08.2020 01:30:00.000 GMT+0530,1.17942,1.17984,1.17939,1.17949,3013.25
24.08.2020 01:30:00.000 GMT+0530,1.17911,1.18065,1.17911,1.17981,6345.9416
24.08.2020 05:30:00.000 GMT+0530,1.17981,1.18064,1.17845,1.17877,15421.240300000001
24.08.2020 09:30:00.000 GMT+0530,1.17876,1.18153,1.17871,1.18140,28783.9605
24.08.2020 13:30:00.000 GMT+0530,1.18140,1.18460,1.18086,1.18430,39541.9096
24.08.2020 17:30:00.000 GMT+0530,1.18432,1.18495,1.17925,1.18028,90630.48049999999
24.08.2020 21:30:00.000 GMT+0530,1.18026,1.18066,1.17841,1.17918,35732.649900000004
25.08.2020 01:30:00.000 GMT+0530,1.17917,1.17951,1.17850,1.17934,4676.2751
25.08.2020 05:30:00.000 GMT+0530,1.17934,1.18083,1.17841,1.18058,17371.97
25.08.2020 09:30:00.000 GMT+0530,1.18060,1.18295,1.17979,1.18267,45474.1497
25.08.2020 13:30:00.000 GMT+0530,1.18267,1.18424,1.18100,1.18131,54105.840899999996
25.08.2020 17:30:00.000 GMT+0530,1.18131,1.18435,1.18037,1.18175,256921.95890000003
25.08.2020 21:30:00.000 GMT+0530,1.18176,1.18373,1.18050,1.18306,41535.5903
26.08.2020 01:30:00.000 GMT+0530,1.18306,1.18385,1.18305,1.18339,6455.2949
26.08.2020 05:30:00.000 GMT+0530,1.18340,1.18390,1.18165,1.18185,20852.1899
26.08.2020 09:30:00.000 GMT+0530,1.18185,1.18251,1.18005,1.18075,73050.8592
26.08.2020 13:30:00.000 GMT+0530,1.18075,1.18255,1.17953,1.17956,53455.17
26.08.2020 17:30:00.000 GMT+0530,1.17956,1.18276,1.17721,1.18127,90021.5488
26.08.2020 21:30:00.000 GMT+0530,1.18127,1.18391,1.18120,1.18283,30834.7501
27.08.2020 01:30:00.000 GMT+0530,1.18280,1.18406,1.18255,1.18400,6124.0099
27.08.2020 05:30:00.000 GMT+0530,1.18403,1.18497,1.18242,1.18336,28087.540399999998
27.08.2020 09:30:00.000 GMT+0530,1.18337,1.18401,1.18165,1.18342,87038.3775
27.08.2020 13:30:00.000 GMT+0530,1.18345,1.18404,1.17941,1.18128,102504.6718
27.08.2020 17:30:00.000 GMT+0530,1.18130,1.19018,1.17623,1.18229,183219.961
27.08.2020 21:30:00.000 GMT+0530,1.18232,1.18349,1.17929,1.18190,58980.9286
28.08.2020 01:30:00.000 GMT+0530,1.18190,1.18247,1.18149,1.18205,7598.1749
28.08.2020 05:30:00.000 GMT+0530,1.18205,1.18595,1.18109,1.18590,28427.0298
28.08.2020 09:30:00.000 GMT+0530,1.18589,1.18998,1.18526,1.18913,212419.60249999998
28.08.2020 13:30:00.000 GMT+0530,1.18914,1.19197,1.18854,1.19112,145252.0713
28.08.2020 17:30:00.000 GMT+0530,1.19114,1.19189,1.18673,1.19003,144851.90039999998
28.08.2020 21:30:00.000 GMT+0530,1.19001,1.19057,1.18836,1.18981,34140.020000000004
29.08.2020 01:30:00.000 GMT+0530,1.18980,1.19064,1.18971,1.19018,2013.39
31.08.2020 01:30:00.000 GMT+0530,1.18998,1.19202,1.18996,1.19171,8330.427099999999
31.08.2020 05:30:00.000 GMT+0530,1.19170,1.19295,1.18966,1.19112,49932.581
31.08.2020 09:30:00.000 GMT+0530,1.19110,1.19119,1.18921,1.18924,61977.3306
31.08.2020 13:30:00.000 GMT+0530,1.18927,1.19400,1.18840,1.19392,54523.9903
31.08.2020 17:30:00.000 GMT+0530,1.19393,1.19660,1.19210,1.19505,771248.0312
31.08.2020 21:30:00.000 GMT+0530,1.19508,1.19517,1.19256,1.19330,49611.5908
01.09.2020 01:30:00.000 GMT+0530,1.19331,1.19411,1.19282,1.19367,8494.105
01.09.2020 05:30:00.000 GMT+0530,1.19368,1.19972,1.19361,1.19895,34900.92
01.09.2020 09:30:00.000 GMT+0530,1.19894,1.19968,1.19647,1.19908,82607.33009999999
01.09.2020 13:30:00.000 GMT+0530,1.19905,1.19952,1.19615,1.19875,77729.1094
01.09.2020 17:30:00.000 GMT+0530,1.19874,1.20113,1.19360,1.19486,117685.90050000002
01.09.2020 21:30:00.000 GMT+0530,1.19486,1.19507,1.19013,1.19123,55186.1406
02.09.2020 01:30:00.000 GMT+0530,1.19126,1.19287,1.19088,1.19226,8085.8899
02.09.2020 05:30:00.000 GMT+0530,1.19224,1.19239,1.18918,1.19029,33159.8491
02.09.2020 09:30:00.000 GMT+0530,1.19031,1.19134,1.18639,1.18740,57599.6206
02.09.2020 13:30:00.000 GMT+0530,1.18743,1.18775,1.18452,1.18561,171850.7305
02.09.2020 17:30:00.000 GMT+0530,1.18561,1.18764,1.18221,1.18393,260080.86329999997
02.09.2020 21:30:00.000 GMT+0530,1.18395,1.18494,1.18232,1.18465,186279.80080000003
03.09.2020 01:30:00.000 GMT+0530,1.18462,1.18576,1.18430,1.18457,30111.5982
03.09.2020 05:30:00.000 GMT+0530,1.18458,1.18467,1.18201,1.18208,102269.6505
03.09.2020 09:30:00.000 GMT+0530,1.18208,1.18253,1.17889,1.18175,156085.4571
03.09.2020 13:30:00.000 GMT+0530,1.18175,1.18361,1.18016,1.18133,159649.1602
03.09.2020 17:30:00.000 GMT+0530,1.18133,1.18489,1.18067,1.18298,275875.4376
03.09.2020 21:30:00.000 GMT+0530,1.18296,1.18646,1.18258,1.18563,168989.0605
04.09.2020 01:30:00.000 GMT+0530,1.18562,1.18590,1.18388,1.18412,29623.320499999998
04.09.2020 05:30:00.000 GMT+0530,1.18413,1.18580,1.18406,1.18477,109844.31049999999
04.09.2020 09:30:00.000 GMT+0530,1.18477,1.18540,1.18333,1.18400,134382.7285
04.09.2020 13:30:00.000 GMT+0530,1.18399,1.18654,1.18387,1.18431,163108.9375
04.09.2020 17:30:00.000 GMT+0530,1.18432,1.18547,1.17809,1.18200,352455.4688
04.09.2020 21:30:00.000 GMT+0530,1.18200,1.18548,1.18160,1.18428,168528.5625
05.09.2020 01:30:00.000 GMT+0530,1.18427,1.18436,1.18365,1.18371,24124.7305
07.09.2020 01:30:00.000 GMT+0530,1.18432,1.18469,1.18319,1.18342,15545.3629
07.09.2020 05:30:00.000 GMT+0530,1.18342,1.18427,1.18298,1.18364,78305.55960000001
07.09.2020 09:30:00.000 GMT+0530,1.18366,1.18457,1.18244,1.18378,127686.8886
07.09.2020 13:30:00.000 GMT+0530,1.18379,1.18486,1.18126,1.18205,134151.082
07.09.2020 17:30:00.000 GMT+0530,1.18206,1.18324,1.18150,1.18185,85892.3692
07.09.2020 21:30:00.000 GMT+0530,1.18185,1.18195,1.18120,1.18137,29598.930699999997
08.09.2020 01:30:00.000 GMT+0530,1.18140,1.18202,1.18116,1.18188,15802.045000000002
08.09.2020 05:30:00.000 GMT+0530,1.18187,1.18215,1.17950,1.18082,67275.7197
08.09.2020 09:30:00.000 GMT+0530,1.18082,1.18273,1.17977,1.18169,134141.4698
08.09.2020 13:30:00.000 GMT+0530,1.18168,1.18206,1.17777,1.17947,227032.9883
08.09.2020 17:30:00.000 GMT+0530,1.17947,1.18062,1.17654,1.17878,299204.77340000006
08.09.2020 21:30:00.000 GMT+0530,1.17879,1.18060,1.17742,1.17788,155776.26950000002
09.09.2020 01:30:00.000 GMT+0530,1.17788,1.17825,1.17570,1.17667,25022.888400000003
09.09.2020 05:30:00.000 GMT+0530,1.17667,1.17811,1.17657,1.17802,88348.17
09.09.2020 09:30:00.000 GMT+0530,1.17801,1.17827,1.17608,1.17746,123265.0098
09.09.2020 13:30:00.000 GMT+0530,1.17745,1.17873,1.17527,1.17671,230014.99219999998
09.09.2020 17:30:00.000 GMT+0530,1.17673,1.18339,1.17650,1.18093,260525.2814
09.09.2020 21:30:00.000 GMT+0530,1.18093,1.18121,1.17988,1.18037,117508.0508
10.09.2020 01:30:00.000 GMT+0530,1.18037,1.18101,1.18011,1.18037,23204.061999999998
10.09.2020 05:30:00.000 GMT+0530,1.18035,1.18244,1.18004,1.18219,103416.5898
10.09.2020 09:30:00.000 GMT+0530,1.18218,1.18368,1.18159,1.18189,111970.56829999998
10.09.2020 13:30:00.000 GMT+0530,1.18187,1.18504,1.18172,1.18463,145645.8595
10.09.2020 17:30:00.000 GMT+0530,1.18465,1.19175,1.18396,1.18791,297145.75
10.09.2020 21:30:00.000 GMT+0530,1.18791,1.18850,1.18100,1.18174,398834.0625
11.09.2020 01:30:00.000 GMT+0530,1.18174,1.18287,1.18100,1.18234,26326.0831
11.09.2020 05:30:00.000 GMT+0530,1.18237,1.18401,1.18237,1.18338,87302.46089999999
11.09.2020 09:30:00.000 GMT+0530,1.18337,1.18492,1.18284,1.18343,117029.17
11.09.2020 13:30:00.000 GMT+0530,1.18343,1.18741,1.18335,1.18503,150333.1992
11.09.2020 17:30:00.000 GMT+0530,1.18505,1.18574,1.18277,1.18310,293953.7422
11.09.2020 21:30:00.000 GMT+0530,1.18309,1.18453,1.18262,1.18415,227627.67190000002
12.09.2020 01:30:00.000 GMT+0530,1.18415,1.18480,1.18386,1.18453,28816.4004
14.09.2020 01:30:00.000 GMT+0530,1.18348,1.18473,1.18347,1.18404,20594.7219
14.09.2020 05:30:00.000 GMT+0530,1.18404,1.18511,1.18319,1.18473,96768.0001
14.09.2020 09:30:00.000 GMT+0530,1.18473,1.18643,1.18426,1.18636,173808.80479999998
14.09.2020 13:30:00.000 GMT+0530,1.18637,1.18787,1.18493,1.18665,247406.5391
14.09.2020 17:30:00.000 GMT+0530,1.18665,1.18880,1.18644,1.18732,233849.8515
14.09.2020 21:30:00.000 GMT+0530,1.18731,1.18750,1.18593,1.18622,125672.96879999999
15.09.2020 01:30:00.000 GMT+0530,1.18623,1.18686,1.18607,1.18671,23281.989700000002
15.09.2020 05:30:00.000 GMT+0530,1.18670,1.18906,1.18587,1.18887,116177.5001
15.09.2020 09:30:00.000 GMT+0530,1.18888,1.18998,1.18759,1.18811,144293.8731
15.09.2020 13:30:00.000 GMT+0530,1.18810,1.19005,1.18781,1.18912,202601.3359
15.09.2020 17:30:00.000 GMT+0530,1.18913,1.18960,1.18395,1.18451,263165.8906
15.09.2020 21:30:00.000 GMT+0530,1.18451,1.18548,1.18449,1.18464,135313.2891
16.09.2020 01:30:00.000 GMT+0530,1.18462,1.18534,1.18407,1.18419,31579.0301
16.09.2020 05:30:00.000 GMT+0530,1.18420,1.18488,1.18286,1.18467,128300.43960000001
16.09.2020 09:30:00.000 GMT+0530,1.18467,1.18620,1.18410,1.18611,131538.6914
16.09.2020 13:30:00.000 GMT+0530,1.18613,1.18825,1.18594,1.18674,180086.8319
16.09.2020 17:30:00.000 GMT+0530,1.18676,1.18765,1.18091,1.18345,294934.8398
16.09.2020 21:30:00.000 GMT+0530,1.18346,1.18550,1.17876,1.17994,231403.84770000004
17.09.2020 01:30:00.000 GMT+0530,1.17993,1.18192,1.17986,1.18045,31837.787900000003
17.09.2020 05:30:00.000 GMT+0530,1.18043,1.18043,1.17373,1.17533,206194.4727
17.09.2020 09:30:00.000 GMT+0530,1.17533,1.17949,1.17495,1.17939,270503.8907
17.09.2020 13:30:00.000 GMT+0530,1.17940,1.18121,1.17830,1.18054,299838.56249999994
17.09.2020 17:30:00.000 GMT+0530,1.18054,1.18277,1.17912,1.18228,384877.85939999996
17.09.2020 21:30:00.000 GMT+0530,1.18227,1.18513,1.18187,1.18505,202176.24620000002
18.09.2020 01:30:00.000 GMT+0530,1.18504,1.18561,1.18432,1.18468,38185.245500000005
18.09.2020 05:30:00.000 GMT+0530,1.18468,1.18618,1.18430,1.18503,174899.14059999998
18.09.2020 09:30:00.000 GMT+0530,1.18504,1.18690,1.18462,1.18486,176187.30070000002
18.09.2020 13:30:00.000 GMT+0530,1.18488,1.18639,1.18304,1.18418,217394.92190000002
18.09.2020 17:30:00.000 GMT+0530,1.18419,1.18705,1.18260,1.18560,306381.40630000003
18.09.2020 21:30:00.000 GMT+0530,1.18559,1.18675,1.18453,1.18496,173022.3184
19.09.2020 01:30:00.000 GMT+0530,1.18495,1.18514,1.18365,1.18385,30755.6992
21.09.2020 01:30:00.000 GMT+0530,1.18369,1.18498,1.18369,1.18456,29085.199200000003
21.09.2020 05:30:00.000 GMT+0530,1.18455,1.18673,1.18428,1.18672,122138.77350000001
21.09.2020 09:30:00.000 GMT+0530,1.18671,1.18717,1.18311,1.18334,183018.96289999998
21.09.2020 13:30:00.000 GMT+0530,1.18334,1.18334,1.17753,1.17953,338553.89840000006
21.09.2020 17:30:00.000 GMT+0530,1.17953,1.17958,1.17317,1.17377,406634.21090000006
21.09.2020 21:30:00.000 GMT+0530,1.17377,1.17748,1.17335,1.17642,235439.8283
22.09.2020 01:30:00.000 GMT+0530,1.17640,1.17735,1.17624,1.17626,27209.2804
22.09.2020 05:30:00.000 GMT+0530,1.17627,1.17715,1.17527,1.17678,110281.64839999999
22.09.2020 09:30:00.000 GMT+0530,1.17679,1.17690,1.17201,1.17235,188021.1269
22.09.2020 13:30:00.000 GMT+0530,1.17235,1.17672,1.17233,1.17521,216227.58990000002
22.09.2020 17:30:00.000 GMT+0530,1.17523,1.17607,1.16916,1.17025,310541.8047
22.09.2020 21:30:00.000 GMT+0530,1.17024,1.17166,1.16995,1.17110,178763.6054
23.09.2020 01:30:00.000 GMT+0530,1.17109,1.17133,1.17043,1.17059,23394.5936
23.09.2020 05:30:00.000 GMT+0530,1.17060,1.17090,1.16752,1.16816,160063.2462
23.09.2020 09:30:00.000 GMT+0530,1.16817,1.17001,1.16721,1.16941,178768.50389999998
23.09.2020 13:30:00.000 GMT+0530,1.16943,1.17188,1.16819,1.16895,189913.4726
23.09.2020 17:30:00.000 GMT+0530,1.16897,1.17045,1.16641,1.16779,294532.2266
23.09.2020 21:30:00.000 GMT+0530,1.16777,1.16899,1.16513,1.16631,228310.9883
24.09.2020 01:30:00.000 GMT+0530,1.16630,1.16652,1.16519,1.16568,37904.9791
24.09.2020 05:30:00.000 GMT+0530,1.16567,1.16797,1.16558,1.16560,140018.3223
24.09.2020 09:30:00.000 GMT+0530,1.16559,1.16736,1.16443,1.16670,153012.6934
24.09.2020 13:30:00.000 GMT+0530,1.16669,1.16682,1.16330,1.16386,185999.26960000003
24.09.2020 17:30:00.000 GMT+0530,1.16386,1.16665,1.16265,1.16651,324414.46869999997
24.09.2020 21:30:00.000 GMT+0530,1.16651,1.16869,1.16585,1.16688,248391.0743
25.09.2020 01:30:00.000 GMT+0530,1.16688,1.16771,1.16657,1.16735,28914.7951
25.09.2020 05:30:00.000 GMT+0530,1.16735,1.16747,1.16626,1.16649,103913.78899999999
25.09.2020 09:30:00.000 GMT+0530,1.16648,1.16850,1.16619,1.16768,163710.34970000002
25.09.2020 13:30:00.000 GMT+0530,1.16768,1.16791,1.16275,1.16310,216443.3125
25.09.2020 17:30:00.000 GMT+0530,1.16311,1.16440,1.16121,1.16174,272827.79689999996
25.09.2020 21:30:00.000 GMT+0530,1.16175,1.16352,1.16149,1.16260,190127.9063
26.09.2020 01:30:00.000 GMT+0530,1.16259,1.16327,1.16242,1.16277,26100.3496
28.09.2020 01:30:00.000 GMT+0530,1.16271,1.16377,1.16206,1.16341,14362.0691
28.09.2020 05:30:00.000 GMT+0530,1.16341,1.16377,1.16150,1.16355,120395.6015
28.09.2020 09:30:00.000 GMT+0530,1.16356,1.16404,1.16225,1.16293,149995.0118
28.09.2020 13:30:00.000 GMT+0530,1.16292,1.16765,1.16255,1.16750,250009.3321
28.09.2020 17:30:00.000 GMT+0530,1.16750,1.16799,1.16423,1.16601,287119.46880000003
28.09.2020 21:30:00.000 GMT+0530,1.16601,1.16701,1.16514,1.16698,182176.67969999998
29.09.2020 01:30:00.000 GMT+0530,1.16696,1.16793,1.16608,1.16768,39416.8845
29.09.2020 05:30:00.000 GMT+0530,1.16768,1.16837,1.16668,1.16746,118487.05089999999
29.09.2020 09:30:00.000 GMT+0530,1.16747,1.16840,1.16652,1.16811,164628.25209999998
29.09.2020 13:30:00.000 GMT+0530,1.16811,1.17144,1.16656,1.17078,273293.8672
29.09.2020 17:30:00.000 GMT+0530,1.17079,1.17437,1.16931,1.17162,222543.1407
29.09.2020 21:30:00.000 GMT+0530,1.17163,1.17455,1.17096,1.17397,166541.2187
30.09.2020 01:30:00.000 GMT+0530,1.17398,1.17457,1.17361,1.17414,32659.6
30.09.2020 05:30:00.000 GMT+0530,1.17414,1.17548,1.17277,1.17291,144307.6719
30.09.2020 09:30:00.000 GMT+0530,1.17290,1.17428,1.17203,1.17327,200436.1875
30.09.2020 13:30:00.000 GMT+0530,1.17330,1.17375,1.16938,1.17071,263404.5429
30.09.2020 17:30:00.000 GMT+0530,1.17070,1.17516,1.16847,1.17220,360211.461
30.09.2020 21:30:00.000 GMT+0530,1.17220,1.17282,1.17057,1.17227,327988.1016
01.10.2020 01:30:00.000 GMT+0530,1.17228,1.17318,1.17196,1.17232,45975.4802
01.10.2020 05:30:00.000 GMT+0530,1.17234,1.17474,1.17171,1.17435,117131.0664
01.10.2020 09:30:00.000 GMT+0530,1.17436,1.17576,1.17231,1.17363,179285.9336
01.10.2020 13:30:00.000 GMT+0530,1.17361,1.17696,1.17221,1.17628,350309.4297
01.10.2020 17:30:00.000 GMT+0530,1.17628,1.17675,1.17212,1.17515,404268.3828
01.10.2020 21:30:00.000 GMT+0530,1.17513,1.17528,1.17348,1.17495,234076.64459999997
02.10.2020 01:30:00.000 GMT+0530,1.17493,1.17506,1.17424,1.17439,34940.4599
02.10.2020 05:30:00.000 GMT+0530,1.17439,1.17445,1.17140,1.17161,158716.8789
02.10.2020 09:30:00.000 GMT+0530,1.17160,1.17416,1.16956,1.17231,357061.07820000005
02.10.2020 13:30:00.000 GMT+0530,1.17229,1.17315,1.17023,1.17239,279040.6094
02.10.2020 17:30:00.000 GMT+0530,1.17239,1.17337,1.16986,1.17056,315817.4727
02.10.2020 21:30:00.000 GMT+0530,1.17055,1.17220,1.17016,1.17116,244319.9375
03.10.2020 01:30:00.000 GMT+0530,1.17119,1.17171,1.17104,1.17157,27627.6621
05.10.2020 01:30:00.000 GMT+0530,1.17110,1.17201,1.17053,1.17195,34534.7529
05.10.2020 05:30:00.000 GMT+0530,1.17195,1.17357,1.17176,1.17281,130806.9492
05.10.2020 09:30:00.000 GMT+0530,1.17281,1.17381,1.17198,1.17323,189547.49219999998
05.10.2020 13:30:00.000 GMT+0530,1.17323,1.17694,1.17319,1.17649,263362.3751
05.10.2020 17:30:00.000 GMT+0530,1.17649,1.17975,1.17568,1.17843,247568.6603
05.10.2020 21:30:00.000 GMT+0530,1.17843,1.17892,1.17715,1.17836,160430.3204
06.10.2020 01:30:00.000 GMT+0530,1.17838,1.17901,1.17787,1.17891,43431.7957
06.10.2020 05:30:00.000 GMT+0530,1.17889,1.17987,1.17859,1.17922,125986.4082
06.10.2020 09:30:00.000 GMT+0530,1.17923,1.18001,1.17744,1.17766,177914.22470000002
06.10.2020 13:30:00.000 GMT+0530,1.17765,1.17979,1.17654,1.17958,227468.2578
06.10.2020 17:30:00.000 GMT+0530,1.17957,1.18077,1.17761,1.17777,285708.7422
06.10.2020 21:30:00.000 GMT+0530,1.17777,1.17902,1.17355,1.17502,326068.02729999996
07.10.2020 01:30:00.000 GMT+0530,1.17503,1.17529,1.17302,1.17371,73044.08780000001
07.10.2020 05:30:00.000 GMT+0530,1.17370,1.17405,1.17249,1.17284,139829.3711
07.10.2020 09:30:00.000 GMT+0530,1.17281,1.17670,1.17278,1.17666,204628.2989
07.10.2020 13:30:00.000 GMT+0530,1.17664,1.17769,1.17492,1.17740,289110.0234
07.10.2020 17:30:00.000 GMT+0530,1.17737,1.17818,1.17579,1.17666,314331.92980000004
