<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.15	00:00:00	1.17452	1.17513	1.17403	1.17477	3824	0	1
2020.10.15	04:00:00	1.17477	1.17559	1.17430	1.17521	4829	0	1
2020.10.15	08:00:00	1.17521	1.17576	1.17030	1.17063	9666	0	1
2020.10.15	12:00:00	1.17063	1.17251	1.16922	1.16992	11179	0	1
2020.10.15	16:00:00	1.16992	1.17070	1.16882	1.16969	12660	0	1
2020.10.15	20:00:00	1.16970	1.17098	1.16925	1.17073	4753	0	1
2020.10.16	00:00:00	1.17073	1.17123	1.17005	1.17118	3338	0	1
2020.10.16	04:00:00	1.17119	1.17153	1.17018	1.17026	4329	0	1
2020.10.16	08:00:00	1.17026	1.17201	1.16939	1.17044	8001	0	1
2020.10.16	12:00:00	1.17044	1.17460	1.17023	1.17327	11292	0	1
2020.10.16	16:00:00	1.17327	1.17393	1.17133	1.17188	10512	0	1
2020.10.16	20:00:00	1.17188	1.17225	1.17129	1.17160	4182	0	1
2020.10.19	00:00:00	1.17195	1.17234	1.17112	1.17234	3229	0	1
2020.10.19	04:00:00	1.17234	1.17248	1.17038	1.17055	4156	0	1
2020.10.19	08:00:00	1.17055	1.17417	1.17030	1.17376	7432	0	1
2020.10.19	12:00:00	1.17375	1.17887	1.17373	1.17773	8892	0	1
2020.10.19	16:00:00	1.17772	1.17936	1.17728	1.17816	9634	0	1
2020.10.19	20:00:00	1.17816	1.17852	1.17642	1.17695	4849	0	1
2020.10.20	00:00:00	1.17695	1.17760	1.17641	1.17748	3230	0	1
2020.10.20	04:00:00	1.17747	1.17779	1.17641	1.17770	4051	0	1
2020.10.20	08:00:00	1.17769	1.17932	1.17598	1.17819	7831	0	1
2020.10.20	12:00:00	1.17819	1.18179	1.17809	1.18087	8959	0	1
2020.10.20	16:00:00	1.18086	1.18407	1.18074	1.18263	10174	0	1
2020.10.20	20:00:00	1.18263	1.18359	1.18192	1.18211	4568	0	1
2020.10.21	00:00:00	1.18214	1.18348	1.18208	1.18334	3469	0	1
2020.10.21	04:00:00	1.18334	1.18497	1.18300	1.18474	5231	0	1
2020.10.21	08:00:00	1.18474	1.18702	1.18428	1.18505	10136	0	1
2020.10.21	12:00:00	1.18505	1.18662	1.18414	1.18624	10090	0	1
2020.10.21	16:00:00	1.18626	1.18806	1.18440	1.18733	12960	0	1
2020.10.21	20:00:00	1.18733	1.18768	1.18539	1.18598	5381	0	1
2020.10.22	00:00:00	1.18582	1.18649	1.18425	1.18455	4788	0	1
2020.10.22	04:00:00	1.18455	1.18508	1.18382	1.18448	4429	0	1
2020.10.22	08:00:00	1.18448	1.18667	1.18402	1.18444	8328	0	1
2020.10.22	12:00:00	1.18443	1.18456	1.18114	1.18260	9719	0	1
2020.10.22	16:00:00	1.18260	1.18366	1.18153	1.18221	10875	0	1
2020.10.22	20:00:00	1.18221	1.18259	1.18160	1.18177	3472	0	1
2020.10.23	00:00:00	1.18177	1.18232	1.17867	1.17997	5354	0	1
2020.10.23	04:00:00	1.17997	1.18044	1.17949	1.18016	4739	0	1
2020.10.23	08:00:00	1.18017	1.18464	1.17914	1.18386	8625	0	1
2020.10.23	12:00:00	1.18384	1.18600	1.18342	1.18529	8731	0	1
2020.10.23	16:00:00	1.18525	1.18546	1.18253	1.18432	9769	0	1
2020.10.23	20:00:00	1.18432	1.18646	1.18422	1.18598	3901	0	1
2020.10.26	00:00:00	1.18551	1.18554	1.18336	1.18396	5088	0	1
2020.10.26	04:00:00	1.18395	1.18443	1.18290	1.18311	3618	0	1
2020.10.26	08:00:00	1.18315	1.18474	1.18055	1.18098	9625	0	1
2020.10.26	12:00:00	1.18098	1.18278	1.18031	1.18170	9272	0	1
2020.10.26	16:00:00	1.18170	1.18262	1.18077	1.18157	9702	0	1
2020.10.26	20:00:00	1.18157	1.18179	1.18061	1.18087	3916	0	1
2020.10.27	00:00:00	1.18087	1.18228	1.18064	1.18181	4353	0	1
2020.10.27	04:00:00	1.18183	1.18346	1.18172	1.18334	3569	0	1
2020.10.27	08:00:00	1.18333	1.18357	1.17961	1.18087	8628	0	1
2020.10.27	12:00:00	1.18087	1.18378	1.18044	1.18345	8838	0	1
2020.10.27	16:00:00	1.18345	1.18387	1.18200	1.18251	7934	0	1
2020.10.27	20:00:00	1.18251	1.18277	1.17818	1.17870	4263	0	1
2020.10.28	00:00:00	1.17870	1.17879	1.17696	1.17799	5546	0	1
2020.10.28	04:00:00	1.17799	1.17846	1.17744	1.17840	3195	0	1
2020.10.28	08:00:00	1.17840	1.17850	1.17431	1.17483	10635	0	1
2020.10.28	12:00:00	1.17483	1.17528	1.17178	1.17341	12262	0	1
2020.10.28	16:00:00	1.17341	1.17602	1.17204	1.17504	12291	0	1
2020.10.28	20:00:00	1.17505	1.17580	1.17434	1.17451	4644	0	1
2020.10.29	00:00:00	1.17451	1.17586	1.17439	1.17567	4338	0	1
2020.10.29	04:00:00	1.17567	1.17580	1.17441	1.17546	3699	0	1
2020.10.29	08:00:00	1.17546	1.17573	1.17236	1.17255	9926	0	1
2020.10.29	12:00:00	1.17255	1.17280	1.16795	1.16917	14920	0	1
2020.10.29	16:00:00	1.16926	1.17003	1.16499	1.16577	12981	0	1
2020.10.29	20:00:00	1.16577	1.16783	1.16575	1.16740	4950	0	1
2020.10.30	00:00:00	1.16741	1.16849	1.16679	1.16841	4886	0	1
2020.10.30	04:00:00	1.16841	1.16944	1.16750	1.16806	4937	0	1
2020.10.30	08:00:00	1.16806	1.16842	1.16601	1.16731	10823	0	1
2020.10.30	12:00:00	1.16731	1.17040	1.16645	1.16866	11907	0	1
2020.10.30	16:00:00	1.16869	1.16896	1.16398	1.16457	13178	0	1
2020.10.30	20:00:00	1.16458	1.16506	1.16416	1.16462	4622	0	1
2020.11.02	00:00:00	1.16468	1.16495	1.16375	1.16417	5171	0	1
2020.11.02	04:00:00	1.16417	1.16471	1.16300	1.16371	4410	0	1
2020.11.02	08:00:00	1.16371	1.16491	1.16221	1.16401	10744	0	1
2020.11.02	12:00:00	1.16402	1.16556	1.16362	1.16370	9326	0	1
2020.11.02	16:00:00	1.16370	1.16405	1.16236	1.16276	9109	0	1
2020.11.02	20:00:00	1.16276	1.16411	1.16227	1.16404	3997	0	1
2020.11.03	00:00:00	1.16406	1.16510	1.16323	1.16498	3375	0	1
2020.11.03	04:00:00	1.16498	1.16596	1.16471	1.16547	3804	0	1
2020.11.03	08:00:00	1.16547	1.16975	1.16532	1.16964	8540	0	1
2020.11.03	12:00:00	1.16965	1.17181	1.16916	1.17044	8622	0	1
2020.11.03	16:00:00	1.17043	1.17396	1.17023	1.17094	9050	0	1
2020.11.03	20:00:00	1.17094	1.17225	1.16955	1.17150	4950	0	1
2020.11.04	00:00:00	1.17150	1.17704	1.16739	1.16832	14017	0	1
2020.11.04	04:00:00	1.16840	1.16854	1.16019	1.16587	20299	0	1
2020.11.04	08:00:00	1.16581	1.16952	1.16280	1.16756	16294	0	1
2020.11.04	12:00:00	1.16756	1.17454	1.16720	1.17102	15869	0	1
2020.11.04	16:00:00	1.17102	1.17341	1.16801	1.17148	16745	0	1
2020.11.04	20:00:00	1.17149	1.17284	1.17099	1.17244	8173	0	1
2020.11.05	00:00:00	1.17244	1.17392	1.17166	1.17212	7559	0	1
2020.11.05	04:00:00	1.17213	1.17443	1.17108	1.17362	9344	0	1
2020.11.05	08:00:00	1.17362	1.18024	1.17275	1.17944	18171	0	1
2020.11.05	12:00:00	1.17944	1.18598	1.17887	1.18392	19171	0	1
2020.11.05	16:00:00	1.18392	1.18399	1.17909	1.18033	20396	0	1
2020.11.05	20:00:00	1.18033	1.18443	1.17950	1.18267	10793	0	1
2020.11.06	00:00:00	1.18272	1.18466	1.17954	1.18118	12034	0	1
2020.11.06	04:00:00	1.18119	1.18334	1.18075	1.18143	9330	0	1
2020.11.06	08:00:00	1.18143	1.18535	1.18129	1.18531	15020	0	1
2020.11.06	12:00:00	1.18531	1.18903	1.18464	1.18891	17480	0	1
2020.11.06	16:00:00	1.18891	1.18909	1.18511	1.18810	20994	0	1
2020.11.06	20:00:00	1.18810	1.18866	1.18716	1.18746	5409	0	1
2020.11.09	00:00:00	1.18873	1.18952	1.18788	1.18879	8817	0	1
2020.11.09	04:00:00	1.18879	1.18957	1.18799	1.18805	6449	0	1
2020.11.09	08:00:00	1.18804	1.18984	1.18648	1.18737	13371	0	1
2020.11.09	12:00:00	1.18737	1.19068	1.18599	1.18929	29127	0	1
2020.11.09	16:00:00	1.18928	1.19200	1.17951	1.18186	33727	0	1
2020.11.09	20:00:00	1.18185	1.18363	1.18027	1.18127	11085	0	1
2020.11.10	00:00:00	1.18124	1.18282	1.18069	1.18242	10893	0	1
2020.11.10	04:00:00	1.18244	1.18384	1.18229	1.18332	10232	0	1
2020.11.10	08:00:00	1.18333	1.18432	1.18003	1.18064	16870	0	1
2020.11.10	12:00:00	1.18064	1.18197	1.17798	1.18103	20707	0	1
2020.11.10	16:00:00	1.18101	1.18342	1.18011	1.18195	22142	0	1
2020.11.10	20:00:00	1.18196	1.18260	1.18033	1.18136	7197	0	1
2020.11.11	00:00:00	1.18138	1.18283	1.18101	1.18269	5949	0	1
2020.11.11	04:00:00	1.18270	1.18328	1.18212	1.18248	6054	0	1
2020.11.11	08:00:00	1.18248	1.18281	1.17798	1.17928	11860	0	1
2020.11.11	12:00:00	1.17925	1.17972	1.17537	1.17586	14472	0	1
2020.11.11	16:00:00	1.17586	1.17743	1.17455	1.17730	11321	0	1
2020.11.11	20:00:00	1.17729	1.17824	1.17691	1.17771	3608	0	1
2020.11.12	00:00:00	1.17771	1.17884	1.17731	1.17819	4855	0	1
2020.11.12	04:00:00	1.17819	1.17833	1.17677	1.17737	5414	0	1
2020.11.12	08:00:00	1.17737	1.18121	1.17586	1.18090	12716	0	1
2020.11.12	12:00:00	1.18090	1.18231	1.17899	1.18094	12386	0	1
2020.11.12	16:00:00	1.18093	1.18176	1.17873	1.18001	14817	0	1
2020.11.12	20:00:00	1.18001	1.18112	1.17960	1.18048	6909	0	1
2020.11.13	00:00:00	1.18047	1.18138	1.18000	1.18086	4825	0	1
2020.11.13	04:00:00	1.18086	1.18098	1.17989	1.18063	5299	0	1
2020.11.13	08:00:00	1.18066	1.18271	1.18006	1.18267	9639	0	1
2020.11.13	12:00:00	1.18267	1.18344	1.18082	1.18206	9694	0	1
2020.11.13	16:00:00	1.18206	1.18317	1.18133	1.18264	11510	0	1
2020.11.13	20:00:00	1.18264	1.18372	1.18242	1.18326	4143	0	1
2020.11.16	00:00:00	1.18400	1.18489	1.18270	1.18477	5967	0	1
2020.11.16	04:00:00	1.18484	1.18547	1.18452	1.18471	3818	0	1
2020.11.16	08:00:00	1.18471	1.18688	1.18404	1.18448	9752	0	1
2020.11.16	12:00:00	1.18448	1.18492	1.18141	1.18212	20806	0	1
2020.11.16	16:00:00	1.18211	1.18455	1.18188	1.18418	12782	0	1
2020.11.16	20:00:00	1.18418	1.18568	1.18367	1.18516	4616	0	1
2020.11.17	00:00:00	1.18509	1.18666	1.18504	1.18598	4655	0	1
2020.11.17	04:00:00	1.18598	1.18670	1.18541	1.18562	4052	0	1
2020.11.17	08:00:00	1.18562	1.18755	1.18428	1.18680	9331	0	1
2020.11.17	12:00:00	1.18680	1.18939	1.18651	1.18859	10100	0	1
2020.11.17	16:00:00	1.18860	1.18860	1.18574	1.18630	11916	0	1
2020.11.17	20:00:00	1.18630	1.18695	1.18604	1.18605	3663	0	1
2020.11.18	00:00:00	1.18618	1.18659	1.18502	1.18545	4578	0	1
2020.11.18	04:00:00	1.18545	1.18772	1.18535	1.18727	4788	0	1
2020.11.18	08:00:00	1.18732	1.18910	1.18691	1.18881	10011	0	1
2020.11.18	12:00:00	1.18881	1.18881	1.18513	1.18592	12787	0	1
2020.11.18	16:00:00	1.18594	1.18768	1.18542	1.18695	11982	0	1
2020.11.18	20:00:00	1.18695	1.18701	1.18491	1.18526	5277	0	1
2020.11.19	00:00:00	1.18526	1.18568	1.18318	1.18427	5763	0	1
2020.11.19	04:00:00	1.18427	1.18520	1.18408	1.18503	5004	0	1
2020.11.19	08:00:00	1.18503	1.18522	1.18217	1.18295	12011	0	1
2020.11.19	12:00:00	1.18296	1.18415	1.18163	1.18302	11530	0	1
2020.11.19	16:00:00	1.18303	1.18509	1.18184	1.18463	13554	0	1
2020.11.19	20:00:00	1.18463	1.18825	1.18462	1.18745	5678	0	1
2020.11.20	00:00:00	1.18745	1.18781	1.18650	1.18767	4124	0	1
2020.11.20	04:00:00	1.18766	1.18909	1.18705	1.18841	4704	0	1
2020.11.20	08:00:00	1.18840	1.18888	1.18562	1.18592	11142	0	1
2020.11.20	12:00:00	1.18592	1.18784	1.18512	1.18678	11408	0	1
2020.11.20	16:00:00	1.18677	1.18758	1.18501	1.18541	9373	0	1
2020.11.20	20:00:00	1.18541	1.18633	1.18497	1.18587	4220	0	1
2020.11.23	00:00:00	1.18496	1.18781	1.18496	1.18765	4070	0	1
2020.11.23	04:00:00	1.18764	1.18770	1.18713	1.18766	2118	0	1
2020.11.23	08:00:00	1.18766	1.18829	1.18629	1.18777	9705	0	1
2020.11.23	12:00:00	1.18777	1.19061	1.18756	1.18995	11303	0	1
2020.11.23	16:00:00	1.18995	1.19005	1.18000	1.18413	17370	0	1
2020.11.23	20:00:00	1.18414	1.18480	1.18349	1.18399	4804	0	1
2020.11.24	00:00:00	1.18399	1.18474	1.18358	1.18418	5066	0	1
2020.11.24	04:00:00	1.18418	1.18552	1.18415	1.18518	4573	0	1
2020.11.24	08:00:00	1.18519	1.18904	1.18460	1.18835	9736	0	1
2020.11.24	12:00:00	1.18835	1.18940	1.18503	1.18544	11151	0	1
2020.11.24	16:00:00	1.18543	1.18865	1.18410	1.18726	13574	0	1
2020.11.24	20:00:00	1.18726	1.18959	1.18676	1.18904	5564	0	1
2020.11.25	00:00:00	1.18905	1.19061	1.18887	1.18980	4655	0	1
2020.11.25	04:00:00	1.18980	1.19101	1.18956	1.18978	5746	0	1
2020.11.25	08:00:00	1.18979	1.19298	1.18912	1.19047	14495	0	1
2020.11.25	12:00:00	1.19047	1.19151	1.18819	1.19042	10904	0	1
2020.11.25	16:00:00	1.19044	1.19264	1.18915	1.19156	14599	0	1
2020.11.25	20:00:00	1.19157	1.19245	1.19078	1.19157	5820	0	1
2020.11.26	00:00:00	1.19164	1.19292	1.19124	1.19265	3073	0	1
2020.11.26	04:00:00	1.19265	1.19285	1.19200	1.19260	3685	0	1
2020.11.26	08:00:00	1.19263	1.19409	1.19019	1.19036	8998	0	1
2020.11.26	12:00:00	1.19035	1.19148	1.18853	1.18979	8653	0	1
2020.11.26	16:00:00	1.18979	1.19148	1.18931	1.19129	6887	0	1
2020.11.26	20:00:00	1.19128	1.19186	1.19092	1.19127	3198	0	1
2020.11.27	00:00:00	1.19125	1.19149	1.19067	1.19134	3168	0	1
2020.11.27	04:00:00	1.19136	1.19286	1.19100	1.19266	3573	0	1
2020.11.27	08:00:00	1.19266	1.19328	1.19145	1.19228	7259	0	1
2020.11.27	12:00:00	1.19229	1.19392	1.19140	1.19367	9327	0	1
2020.11.27	16:00:00	1.19367	1.19618	1.19313	1.19567	11692	0	1
2020.11.27	20:00:00	1.19568	1.19630	1.19498	1.19593	3245	0	1
2020.11.30	00:00:00	1.19600	1.19740	1.19600	1.19739	5467	0	1
2020.11.30	04:00:00	1.19739	1.19749	1.19651	1.19721	4266	0	1
2020.11.30	08:00:00	1.19721	1.19852	1.19621	1.19842	10504	0	1
2020.11.30	12:00:00	1.19842	1.19924	1.19731	1.19864	10188	0	1
2020.11.30	16:00:00	1.19864	1.20034	1.19418	1.19544	20942	0	1
2020.11.30	20:00:00	1.19545	1.19598	1.19236	1.19256	6364	0	1
2020.12.01	00:00:00	1.19261	1.19494	1.19253	1.19492	4861	0	1
2020.12.01	04:00:00	1.19492	1.19599	1.19481	1.19570	3910	0	1
2020.12.01	08:00:00	1.19571	1.19856	1.19539	1.19807	10704	0	1
2020.12.01	12:00:00	1.19807	1.19939	1.19600	1.19922	11963	0	1
2020.12.01	16:00:00	1.19922	1.20543	1.19752	1.20451	20566	0	1
2020.12.01	20:00:00	1.20451	1.20766	1.20427	1.20692	6887	0	1
2020.12.02	00:00:00	1.20691	1.20731	1.20606	1.20683	4816	0	1
2020.12.02	04:00:00	1.20683	1.20834	1.20665	1.20681	5018	0	1
2020.12.02	08:00:00	1.20683	1.20875	1.20455	1.20535	13460	0	1
2020.12.02	12:00:00	1.20535	1.20786	1.20400	1.20658	17182	0	1
2020.12.02	16:00:00	1.20660	1.21083	1.20602	1.20933	21448	0	1
2020.12.02	20:00:00	1.20933	1.21184	1.20898	1.21136	7209	0	1
2020.12.03	00:00:00	1.21137	1.21158	1.21040	1.21132	5665	0	1
2020.12.03	04:00:00	1.21131	1.21250	1.21118	1.21196	5560	0	1
2020.12.03	08:00:00	1.21196	1.21393	1.21011	1.21115	14684	0	1
2020.12.03	12:00:00	1.21114	1.21615	1.21040	1.21510	18812	0	1
2020.12.03	16:00:00	1.21511	1.21746	1.21378	1.21461	21036	0	1
2020.12.03	20:00:00	1.21461	1.21493	1.21327	1.21469	8339	0	1
2020.12.04	00:00:00	1.21447	1.21538	1.21399	1.21439	5815	0	1
2020.12.04	04:00:00	1.21438	1.21511	1.21389	1.21500	6334	0	1
2020.12.04	08:00:00	1.21500	1.21733	1.21437	1.21668	15968	0	1
2020.12.04	12:00:00	1.21668	1.21773	1.21316	1.21458	20848	0	1
2020.12.04	16:00:00	1.21458	1.21717	1.21332	1.21434	19887	0	1
2020.12.04	20:00:00	1.21435	1.21518	1.21100	1.21201	8122	0	1
2020.12.07	00:00:00	1.21299	1.21362	1.21186	1.21351	7802	0	1
2020.12.07	04:00:00	1.21350	1.21403	1.21304	1.21316	5388	0	1
2020.12.07	08:00:00	1.21316	1.21328	1.20787	1.20930	17950	0	1
2020.12.07	12:00:00	1.20930	1.21393	1.20850	1.21371	19245	0	1
2020.12.07	16:00:00	1.21369	1.21664	1.21299	1.21333	17776	0	1
2020.12.07	20:00:00	1.21333	1.21333	1.21075	1.21091	9680	0	1
2020.12.08	00:00:00	1.21091	1.21133	1.21043	1.21070	4852	0	1
2020.12.08	04:00:00	1.21070	1.21194	1.21051	1.21183	5194	0	1
2020.12.08	08:00:00	1.21182	1.21340	1.20956	1.21296	15115	0	1
2020.12.08	12:00:00	1.21296	1.21327	1.21072	1.21181	20307	0	1
2020.12.08	16:00:00	1.21182	1.21337	1.21002	1.21153	20242	0	1
2020.12.08	20:00:00	1.21152	1.21173	1.21000	1.21022	6268	0	1
2020.12.09	00:00:00	1.21022	1.21146	1.21003	1.21121	5111	0	1
2020.12.09	04:00:00	1.21112	1.21311	1.21103	1.21310	5872	0	1
2020.12.09	08:00:00	1.21309	1.21474	1.21198	1.21254	13797	0	1
2020.12.09	12:00:00	1.21255	1.21366	1.21012	1.21205	16026	0	1
2020.12.09	16:00:00	1.21205	1.21236	1.20585	1.20723	21390	0	1
2020.12.09	20:00:00	1.20722	1.20839	1.20606	1.20802	10119	0	1
2020.12.10	00:00:00	1.20789	1.20847	1.20738	1.20819	5493	0	1
2020.12.10	04:00:00	1.20819	1.21003	1.20811	1.20960	6183	0	1
2020.12.10	08:00:00	1.20960	1.21086	1.20834	1.21061	15187	0	1
2020.12.10	12:00:00	1.21061	1.21353	1.20812	1.21258	21927	0	1
2020.12.10	16:00:00	1.21258	1.21588	1.20965	1.21200	27747	0	1
2020.12.10	20:00:00	1.21200	1.21448	1.21133	1.21398	8937	0	1
2020.12.11	00:00:00	1.21361	1.21600	1.21355	1.21556	5824	0	1
2020.12.11	04:00:00	1.21556	1.21601	1.21509	1.21553	5270	0	1
2020.12.11	08:00:00	1.21554	1.21628	1.21126	1.21176	16207	0	1
2020.12.11	12:00:00	1.21172	1.21376	1.21104	1.21157	18339	0	1
2020.12.11	16:00:00	1.21157	1.21333	1.21054	1.21166	18544	0	1
2020.12.11	20:00:00	1.21167	1.21203	1.21107	1.21125	6847	0	1
2020.12.14	00:00:00	1.21366	1.21432	1.21156	1.21290	7036	0	1
2020.12.14	04:00:00	1.21290	1.21418	1.21283	1.21407	4444	0	1
2020.12.14	08:00:00	1.21406	1.21602	1.21386	1.21579	12944	0	1
2020.12.14	12:00:00	1.21576	1.21766	1.21479	1.21713	14812	0	1
2020.12.14	16:00:00	1.21712	1.21713	1.21231	1.21575	19777	0	1
2020.12.14	20:00:00	1.21576	1.21606	1.21389	1.21432	6837	0	1
2020.12.15	00:00:00	1.21432	1.21605	1.21408	1.21597	6168	0	1
2020.12.15	04:00:00	1.21598	1.21630	1.21449	1.21548	6554	0	1
2020.12.15	08:00:00	1.21546	1.21621	1.21316	1.21580	13103	0	1
2020.12.15	12:00:00	1.21579	1.21661	1.21214	1.21396	15623	0	1
2020.12.15	16:00:00	1.21397	1.21612	1.21381	1.21608	16335	0	1
2020.12.15	20:00:00	1.21608	1.21687	1.21491	1.21505	7832	0	1
2020.12.16	00:00:00	1.21489	1.21554	1.21451	1.21511	4412	0	1
2020.12.16	04:00:00	1.21511	1.21651	1.21511	1.21622	4299	0	1
2020.12.16	08:00:00	1.21622	1.22124	1.21526	1.22063	17589	0	1
2020.12.16	12:00:00	1.22063	1.22068	1.21790	1.21878	15878	0	1
2020.12.16	16:00:00	1.21878	1.22061	1.21628	1.21689	16904	0	1
2020.12.16	20:00:00	1.21688	1.22014	1.21249	1.21984	17386	0	1
2020.12.17	00:00:00	1.21985	1.22086	1.21897	1.22023	6051	0	1
2020.12.17	04:00:00	1.22023	1.22356	1.22010	1.22260	7738	0	1
2020.12.17	08:00:00	1.22260	1.22438	1.22241	1.22327	13844	0	1
2020.12.17	12:00:00	1.22326	1.22586	1.22252	1.22420	15182	0	1
2020.12.17	16:00:00	1.22419	1.22676	1.22391	1.22602	15455	0	1
2020.12.17	20:00:00	1.22601	1.22729	1.22583	1.22684	7645	0	1
2020.12.18	00:00:00	1.22676	1.22719	1.22507	1.22564	5401	0	1
2020.12.18	04:00:00	1.22566	1.22586	1.22385	1.22431	5801	0	1
2020.12.18	08:00:00	1.22431	1.22630	1.22427	1.22492	12019	0	1
2020.12.18	12:00:00	1.22493	1.22687	1.22430	1.22488	13798	0	1
2020.12.18	16:00:00	1.22488	1.22536	1.22256	1.22368	15392	0	1
2020.12.18	20:00:00	1.22367	1.22582	1.22349	1.22542	6137	0	1
2020.12.21	00:00:00	1.22166	1.22349	1.22047	1.22082	10464	0	1
2020.12.21	04:00:00	1.22085	1.22124	1.21791	1.21913	9648	0	1
2020.12.21	08:00:00	1.21913	1.22268	1.21680	1.21753	22031	0	1
2020.12.21	12:00:00	1.21754	1.22145	1.21296	1.21906	31155	0	50
2020.12.21	16:00:00	1.21912	1.22388	1.21912	1.22362	19488	0	1
2020.12.21	20:00:00	1.22362	1.22528	1.22279	1.22424	10355	0	1
2020.12.22	00:00:00	1.22434	1.22498	1.22285	1.22313	7021	0	1
2020.12.22	04:00:00	1.22313	1.22354	1.22157	1.22185	6613	0	1
2020.12.22	08:00:00	1.22185	1.22298	1.22049	1.22071	15475	0	1
2020.12.22	12:00:00	1.22073	1.22573	1.22043	1.22302	17265	0	50
2020.12.22	16:00:00	1.22303	1.22391	1.21609	1.21746	23753	0	50
2020.12.22	20:00:00	1.21746	1.21747	1.21520	1.21616	9023	0	1
2020.12.23	00:00:00	1.21618	1.21879	1.21540	1.21771	9693	0	1
2020.12.23	04:00:00	1.21770	1.21919	1.21664	1.21888	8130	0	1
2020.12.23	08:00:00	1.21889	1.22009	1.21720	1.21937	12961	0	1
2020.12.23	12:00:00	1.21939	1.21985	1.21604	1.21762	15812	0	1
2020.12.23	16:00:00	1.21762	1.22212	1.21736	1.21868	23847	0	1
2020.12.23	20:00:00	1.21870	1.21966	1.21727	1.21860	9100	0	1
2020.12.24	00:00:00	1.21857	1.22120	1.21835	1.22082	7319	0	1
2020.12.24	04:00:00	1.22082	1.22157	1.22018	1.22049	8411	0	1
2020.12.24	08:00:00	1.22049	1.22099	1.21869	1.21914	10311	0	1
2020.12.24	12:00:00	1.21914	1.22035	1.21856	1.21883	9397	0	1
2020.12.24	16:00:00	1.21883	1.21976	1.21774	1.21834	11295	0	1
2020.12.24	20:00:00	1.21834	1.21859	1.21774	1.21808	1025	0	1
2020.12.28	00:00:00	1.21696	1.22081	1.21696	1.22049	9486	0	1
2020.12.28	04:00:00	1.22050	1.22236	1.22044	1.22234	5301	0	1
2020.12.28	08:00:00	1.22234	1.22506	1.22195	1.22488	10706	0	1
2020.12.28	12:00:00	1.22488	1.22501	1.21914	1.22128	17303	0	1
2020.12.28	16:00:00	1.22129	1.22402	1.22052	1.22063	15416	0	1
2020.12.28	20:00:00	1.22063	1.22163	1.22026	1.22160	6996	0	1
2020.12.29	00:00:00	1.22160	1.22348	1.22070	1.22271	6460	0	1
2020.12.29	04:00:00	1.22272	1.22430	1.22243	1.22360	5229	0	1
2020.12.29	08:00:00	1.22359	1.22579	1.22356	1.22497	8742	0	1
2020.12.29	12:00:00	1.22498	1.22615	1.22388	1.22534	11421	0	1
2020.12.29	16:00:00	1.22534	1.22749	1.22371	1.22417	16771	0	1
2020.12.29	20:00:00	1.22416	1.22587	1.22361	1.22482	7414	0	1
2020.12.30	00:00:00	1.22471	1.22950	1.22470	1.22907	9664	0	1
2020.12.30	04:00:00	1.22907	1.22923	1.22816	1.22850	6994	0	1
2020.12.30	08:00:00	1.22850	1.22866	1.22529	1.22687	11619	0	1
2020.12.30	12:00:00	1.22687	1.22935	1.22665	1.22911	13003	0	1
2020.12.30	16:00:00	1.22912	1.23099	1.22713	1.22887	19649	0	1
2020.12.30	20:00:00	1.22887	1.23012	1.22806	1.22961	5967	0	1
2020.12.31	00:00:00	1.22963	1.23091	1.22925	1.23067	4957	0	1
2020.12.31	04:00:00	1.23067	1.23093	1.22852	1.22897	7125	0	1
2020.12.31	08:00:00	1.22896	1.23041	1.22770	1.22793	13659	0	1
2020.12.31	12:00:00	1.22793	1.22885	1.22596	1.22842	13120	0	1
2020.12.31	16:00:00	1.22845	1.22852	1.22209	1.22253	16345	0	1
2020.12.31	20:00:00	1.22255	1.22280	1.22127	1.22155	3353	0	1
2021.01.04	00:00:00	1.22395	1.22557	1.22280	1.22526	10671	0	1
2021.01.04	04:00:00	1.22526	1.22591	1.22413	1.22550	9383	0	1
2021.01.04	08:00:00	1.22549	1.23004	1.22420	1.22932	14169	0	1
2021.01.04	12:00:00	1.22932	1.23060	1.22863	1.22988	16335	0	1
2021.01.04	16:00:00	1.22990	1.23098	1.22500	1.22529	25580	0	50
2021.01.04	20:00:00	1.22529	1.22568	1.22416	1.22473	9482	0	1
2021.01.05	00:00:00	1.22466	1.22632	1.22432	1.22572	6256	0	1
2021.01.05	04:00:00	1.22572	1.22768	1.22569	1.22723	7677	0	1
2021.01.05	08:00:00	1.22724	1.22839	1.22551	1.22723	14790	0	1
2021.01.05	12:00:00	1.22724	1.22906	1.22605	1.22626	15457	0	1
2021.01.05	16:00:00	1.22626	1.23051	1.22540	1.22994	23074	0	50
2021.01.05	20:00:00	1.22991	1.23056	1.22895	1.22965	8126	0	1
2021.01.06	00:00:00	1.22968	1.23261	1.22811	1.22892	15458	0	1
2021.01.06	04:00:00	1.22893	1.23065	1.22757	1.22967	16348	0	1
2021.01.06	08:00:00	1.22966	1.23455	1.22965	1.23382	21580	0	1
2021.01.06	12:00:00	1.23383	1.23494	1.23166	1.23196	20239	0	50
2021.01.06	16:00:00	1.23195	1.23206	1.22657	1.22990	26706	0	50
2021.01.06	20:00:00	1.22990	1.23399	1.22964	1.23252	17928	0	1
